cell_type	contrast	pathway_name	pathway_source	tier	NES	pvalue	padj_bh	leading_edge_genes	leading_edge_size	n_set_genes	n_panel_genes	dataset
Tumor	MBRT_vs_Ctrl	HALLMARK_TGF_BETA_SIGNALING	MSigDB_Hallmark	exploratory	-1.51890168712588	0.0532786885245902	0.307832422586521	Tgfbr1,Junb,Bmp2,Acvr1,Apc,Thbs1,Hdac1	7	54	15	Mutter_02
Tumor	MBRT_vs_Ctrl	HALLMARK_MITOTIC_SPINDLE	MSigDB_Hallmark	exploratory	1.54005701092432	0.0597223637162345	0.31055629132442	Top2a,Cenpf,Nusap1,Abl1,Notch2,Gsn	6	199	11	Mutter_02
Tumor	MBRT_vs_Ctrl	HALLMARK_COMPLEMENT	MSigDB_Hallmark	exploratory	1.35355196152216	0.0776515151515152	0.336489898989899	S100a9,Pdgfb,Gzmb,Fyn,Pfn1,Calm3,Mmp12,Cxcl3,Calm1,Ccl5,Cd55,Timp1	12	196	42	Mutter_02
Tumor	MBRT_vs_Ctrl	HALLMARK_E2F_TARGETS	MSigDB_Hallmark	exploratory	1.43160999769045	0.0730337078651685	0.336489898989899	Mki67,Stmn1,Top2a,Hmgb2,Dnmt1,Pcna,Pttg1,Cdkn1a,Ezh2,Chek1,Myc,H2az1,Brca1	13	200	20	Mutter_02
Tumor	MBRT_vs_Ctrl	HALLMARK_FATTY_ACID_METABOLISM	MSigDB_Hallmark	exploratory	1.41895345069672	0.0928853754940712	0.356268221574344	Fasn,Ldha,S100a10,Lgals1	4	157	11	Mutter_02
Tumor	MBRT_vs_Ctrl	HALLMARK_MYC_TARGETS_V1	MSigDB_Hallmark	exploratory	1.39838598084503	0.0959183673469388	0.356268221574344	Ldha,Pcna,Ppia,Myc,Ptges3,H2az1	6	201	9	Mutter_02
Tumor	MBRT_vs_Ctrl	HALLMARK_ESTROGEN_RESPONSE_LATE	MSigDB_Hallmark	exploratory	1.30534579312483	0.109227871939736	0.378656622724419	S100a9,Ccnd1,Top2a,Fabp5,Cd44,Krt19,Areg,Sfn,Cdh1,Pgr,Cav1,Celsr2	12	206	35	Mutter_02
Tumor	MBRT_vs_Ctrl	HALLMARK_SPERMATOGENESIS	MSigDB_Hallmark	exploratory	-1.36575514742672	0.137577002053388	0.447125256673511	Cdkn3,Ace	2	135	6	Mutter_02
Tumor	MBRT_vs_Ctrl	HALLMARK_INFLAMMATORY_RESPONSE	MSigDB_Hallmark	exploratory	1.19595773191257	0.154255319148936	0.471839799749687	Tnfrsf9,Axl,Itga5,Ldlr,Il4ra,Il1b,Tlr3,Il15,Cd48,Il10,Ccl5,Nfkb1,Lif,Cd55,Timp1,Msr1,Nfkbia,Nod2,Il1r1,Lamp3,Ffar2,Il18,Gpr183,Cdkn1a,Olr1,Ccl2,Ifnar1,Hif1a,Acvr2a	29	201	86	Mutter_02
Tumor	MBRT_vs_Ctrl	HALLMARK_KRAS_SIGNALING_UP	MSigDB_Hallmark	exploratory	-1.20024530043706	0.168776371308017	0.487576183778715	Ace,Pecam1,Tnfrsf1b,Itgb2,Bmp2,Spry2,Slpi,Cxcr4,Sparcl1,Pigr,Cmklr1,Adgra2,Il2rg,Pdcd1lg2,Sox9	15	203	49	Mutter_02
Tumor	MBRT_vs_Ctrl	HALLMARK_KRAS_SIGNALING_DN	MSigDB_Hallmark	exploratory	-1.22318698432418	0.210309278350515	0.54680412371134	Krt15,Tgfb2,Cntfr,Egf,Fgfr3,Ifi44l,Krt4,Selenop	8	202	19	Mutter_02
Tumor	MBRT_vs_Ctrl	TypeI_interferon	project	primary	1.24940895529969	0.205128205128205	0.54680412371134	Ifit1,Mx1,Ifitm1	3	19	7	Mutter_02
Tumor	MBRT_vs_Ctrl	HALLMARK_ESTROGEN_RESPONSE_EARLY	MSigDB_Hallmark	exploratory	1.19866307679753	0.231060606060606	0.555339805825243	Ccnd1,Fasn,Cd44,Krt18,Ar,Krt19,Areg,Sfn,Krt8,Pgr,Celsr2,Myc	12	200	33	Mutter_02
Tumor	MBRT_vs_Ctrl	HALLMARK_HYPOXIA	MSigDB_Hallmark	exploratory	1.15280891976978	0.245647969052224	0.555339805825243	Pdgfb,Bgn,Ldha,Col5a1,Anxa2,S100a4,Cdkn1a,Btg1,Vhl,Cav1	10	200	39	Mutter_02
Tumor	MBRT_vs_Ctrl	HALLMARK_UNFOLDED_PROTEIN_RESPONSE	MSigDB_Hallmark	exploratory	1.20226243079522	0.256310679611651	0.555339805825243	Ccl2,Bag3,Hsp90b1,Atf3	4	113	6	Mutter_02
Tumor	MBRT_vs_Ctrl	HALLMARK_UV_RESPONSE_UP	MSigDB_Hallmark	exploratory	-1.17145634068437	0.254817987152034	0.555339805825243	Junb,Rxrb,Bmp2,Fgf18,H2-Q1,Casp3,Icam1	7	158	24	Mutter_02
Tumor	MBRT_vs_Ctrl	HALLMARK_INTERFERON_GAMMA_RESPONSE	MSigDB_Hallmark	exploratory	-1.11545325532134	0.281938325991189	0.586431718061674	Ifitm2,Fpr1,Cd38,Cd40,Ifi27,Fas,Xcl1,Cd69,Cmklr1,Ciita,Irf4,H2-D1,Tnfsf10,H2-DMa,Casp3,Ifi44l,Il2rb	17	205	65	Mutter_02
Tumor	MBRT_vs_Ctrl	HALLMARK_MTORC1_SIGNALING	MSigDB_Hallmark	exploratory	1.14822980017678	0.294230769230769	0.588461538461539	Ldha,Ldlr,Serpinh1,Ppia,Cdkn1a,Igfbp5	6	201	14	Mutter_02
Tumor	MBRT_vs_Ctrl	HALLMARK_ADIPOGENESIS	MSigDB_Hallmark	exploratory	-1.02474860101914	0.428865979381443	0.65591267434809	Sod1,Sparcl1,Angpt1,Adipoq,Cd36,Vegfb,Fzd4,Lep,Pparg,Lifr,Gpx3	11	200	19	Mutter_02
Tumor	MBRT_vs_Ctrl	HALLMARK_APICAL_SURFACE	MSigDB_Hallmark	exploratory	-1.0610364327354	0.394059405940594	0.65591267434809	Il2rg,Il2rb,Gata3,Efna5	4	44	10	Mutter_02
Tumor	MBRT_vs_Ctrl	HALLMARK_APOPTOSIS	MSigDB_Hallmark	exploratory	1.05458738755738	0.361161524500907	0.65591267434809	Ccnd1,Top2a,Hgf,Bgn,Gadd45b,Hmgb2,Fasl,Il1b,Cd44,Lmna,Krt18,Tnfrsf12a,Timp1,Il18,Clu,Cdkn1a,Gsn,Ctnnb1,Cav1	19	160	64	Mutter_02
Tumor	MBRT_vs_Ctrl	HALLMARK_GLYCOLYSIS	MSigDB_Hallmark	exploratory	1.08371893770321	0.341650671785029	0.65591267434809	Stmn1,Ldha,Col5a1,Cd44	4	200	18	Mutter_02
Tumor	MBRT_vs_Ctrl	HALLMARK_IL2_STAT5_SIGNALING	MSigDB_Hallmark	exploratory	1.0314315898624	0.418943533697632	0.65591267434809	Spry4,Gadd45b,Tnfrsf9,Il3ra,Il4ra,Cd44,Cd48,Il10,Lif,Cd81,Eomes,Ctla4,Col6a1,Itga6	14	199	58	Mutter_02
Tumor	MBRT_vs_Ctrl	HALLMARK_PANCREAS_BETA_CELLS	MSigDB_Hallmark	exploratory	-1.08764790381149	0.428	0.65591267434809	Gcg,Dpp4	2	40	4	Mutter_02
Tumor	MBRT_vs_Ctrl	HALLMARK_PI3K_AKT_MTOR_SIGNALING	MSigDB_Hallmark	exploratory	1.05125977887044	0.382066276803119	0.65591267434809	Fasl,Pfn1,Rac1,Sfn,Akt1,Cdkn1a	6	105	16	Mutter_02
Tumor	MBRT_vs_Ctrl	HALLMARK_XENOBIOTIC_METABOLISM	MSigDB_Hallmark	exploratory	-1.07594375915394	0.371794871794872	0.65591267434809	Esr1,Fas,Tgfb2,Ptgds,Ptges,Cd36,Hsd17b2	7	203	20	Mutter_02
Tumor	MBRT_vs_Ctrl	HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	MSigDB_Hallmark	exploratory	-1.02442436674309	0.451020408163265	0.670087463556851	Junb,Sod1	2	48	5	Mutter_02
Tumor	MBRT_vs_Ctrl	HALLMARK_ALLOGRAFT_REJECTION	MSigDB_Hallmark	exploratory	0.990612527153303	0.478108581436077	0.671936384720973	Cd4,Gzmb,Pf4,Fasl,Srgn,Il4ra,Il1b,Tlr3,Il15,Cd3d,Cxcr3,Mmp9,Csk,Il10,Fyb,Ncr1,Ccl5,Il7,Lif,Timp1	20	201	102	Mutter_02
Tumor	MBRT_vs_Ctrl	TypeII_interferon	project	primary	-0.979081694152658	0.472	0.671936384720973	Ciita,H2-Aa,H2-Eb1,H2-Ab1	4	17	8	Mutter_02
Tumor	MBRT_vs_Ctrl	HALLMARK_IL6_JAK_STAT3_SIGNALING	MSigDB_Hallmark	exploratory	-0.953770657678416	0.539325842696629	0.738024837374335	Acvr1b,Cd38,Il12rb1,Fas,Tnfrsf1b,Acvrl1,Il2ra,Il2rg,Osmr,Cd36,Cntfr,Tlr2,Il17ra,Tyk2,Pdgfc,Il18r1	16	88	56	Mutter_02
Tumor	MBRT_vs_Ctrl	HALLMARK_P53_PATHWAY	MSigDB_Hallmark	exploratory	0.94346771088549	0.560928433268859	0.747904577691812	Serpinb5,Hdac3,S100a10,Pcna,S100a4,Rxra,Lif,Cd81,Sfn,Pdgfa,Cdkn1a,Btg1	12	199	39	Mutter_02
Tumor	MBRT_vs_Ctrl	DNA_Damage_Repair	project	primary	0.845456137771441	0.678068410462777	0.795896055840552	Gadd45b,Cdkn1a,Chek1,Parp1,Atm,Brca1	6	18	10	Mutter_02
Tumor	MBRT_vs_Ctrl	HALLMARK_ANDROGEN_RESPONSE	MSigDB_Hallmark	exploratory	0.850103629707003	0.695481335952849	0.795896055840552	Ccnd1,Krt19,Azgp1,Krt8,Akt1	5	112	17	Mutter_02
Tumor	MBRT_vs_Ctrl	HALLMARK_COAGULATION	MSigDB_Hallmark	exploratory	-0.862177033823843	0.697722567287785	0.795896055840552	Cfd,Mmp7,Pecam1,Dpp4,Fn1,Fgg	6	139	28	Mutter_02
Tumor	MBRT_vs_Ctrl	HALLMARK_HEDGEHOG_SIGNALING	MSigDB_Hallmark	exploratory	0.841452266929893	0.666015625	0.795896055840552	Adgrg1,Hey1	2	36	5	Mutter_02
Tumor	MBRT_vs_Ctrl	HALLMARK_INTERFERON_ALPHA_RESPONSE	MSigDB_Hallmark	exploratory	0.858793912783755	0.669172932330827	0.795896055840552	Il4ra,Il15,Ifih1,Il7,Lamp3	5	100	23	Mutter_02
Tumor	MBRT_vs_Ctrl	HALLMARK_MYOGENESIS	MSigDB_Hallmark	exploratory	0.869054184335367	0.704061895551257	0.795896055840552	Col3a1,Col1a1,Gadd45b,Myl7,Col6a3,Col6a2,Apod,Clu,Igf1,Cdkn1a,Gsn,Col15a1,Itgb1	13	201	39	Mutter_02
Tumor	MBRT_vs_Ctrl	HALLMARK_OXIDATIVE_PHOSPHORYLATION	MSigDB_Hallmark	exploratory	0.882368757515593	0.629482071713147	0.795896055840552	Ldha	1	199	4	Mutter_02
Tumor	MBRT_vs_Ctrl	HALLMARK_PEROXISOME	MSigDB_Hallmark	exploratory	-0.739453063592334	0.764	0.845276595744681	Sod1,Ttr	2	102	4	Mutter_02
Tumor	MBRT_vs_Ctrl	HALLMARK_APICAL_JUNCTION	MSigDB_Hallmark	exploratory	0.747427905980305	0.864864864864865	0.93140479492768	Pfn1,Mmp9,Mapk14,Fyb,Itga9,Cdh1,Cdh11,Cd34,Itga3,Vcan,Itgb1	11	199	38	Mutter_02
Tumor	MBRT_vs_Ctrl	HALLMARK_BILE_ACID_METABOLISM	MSigDB_Hallmark	exploratory	0.66406302593165	0.877669902912621	0.93140479492768	Rxra,Ar,Gc	3	112	6	Mutter_02
Tumor	MBRT_vs_Ctrl	HALLMARK_WNT_BETA_CATENIN_SIGNALING	MSigDB_Hallmark	exploratory	0.661320513662622	0.90272373540856	0.938832684824903	Jag1,Hey1,Ctnnb1,Myc,Dll1,Trp53,Rbpj	7	42	15	Mutter_02
Tumor	MBRT_vs_Ctrl	HALLMARK_DNA_REPAIR	MSigDB_Hallmark	exploratory	0.581674613498803	0.943359375	0.961856617647059	Pcna,Nt5c3,Trp53	3	150	5	Mutter_02
Tumor	MBRT_vs_Ctrl	HALLMARK_PROTEIN_SECRETION	MSigDB_Hallmark	exploratory	0.52179602528132	0.979591836734694	0.979591836734694	Krt18,Ica1,Cd63,Egfr,Igf2r	5	96	9	Mutter_02
Tumor	MBRT_vs_SBRT	HALLMARK_KRAS_SIGNALING_UP	MSigDB_Hallmark	exploratory	1.8168697429277	0.000861601640595922	0.0448032853109879	Cxcr4,Ptgs2,Fgf9,Cmklr1,Csf2,Il33,Cidea,Lif,Il1b,Bmp2,Tnfrsf1b,Inhba,Il10ra,Gpnmb,Spry2,Il7r,Il2rg,Adgra2,Spp1,Pigr,Etv4,Ccl20,Pdcd1lg2,Cxcl10,Sparcl1,Adgrl4	26	203	49	Mutter_02
Tumor	MBRT_vs_SBRT	HALLMARK_UV_RESPONSE_DN	MSigDB_Hallmark	exploratory	-1.78877745514528	0.00251972041151171	0.0655127306993044	Ldlr,Adgrl2,Ica1,Nfkb1,Col1a1,Col1a2,Fyn,Tgfbr2,Rxra,Anxa4	10	144	32	Mutter_02
Tumor	MBRT_vs_SBRT	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	MSigDB_Hallmark	exploratory	-1.62150263097439	0.00770918889560303	0.125141033241923	Acta2,Col6a2,Col5a3,Col1a1,Col1a2,Col16a1,Col4a2,Vegfa,Mfap5,Lgals1,Dst,Col5a1,Tagln,Igfbp3,Dcn,Areg,Col4a1,Gadd45b,Col6a3,Col12a1,Jun,Tpm1,Tnfrsf12a	23	206	72	Mutter_02
Tumor	MBRT_vs_SBRT	HALLMARK_IL6_JAK_STAT3_SIGNALING	MSigDB_Hallmark	exploratory	1.56126023118962	0.0110817853906643	0.125141033241923	Acvrl1,Csf2,Reg1,Acvr1b,Cntfr,Cd36,Il2ra,Il12rb1,Fas,Il1b,Il17rb,Tnfrsf21,Il13ra1,Csf3r,Ltb,Cxcl9,Tnfrsf1b,Pdgfc	18	88	56	Mutter_02
Tumor	MBRT_vs_SBRT	HALLMARK_PEROXISOME	MSigDB_Hallmark	exploratory	-1.60666846922554	0.0135271736755074	0.125141033241923	Top2a,Sod1	2	102	4	Mutter_02
Tumor	MBRT_vs_SBRT	HALLMARK_PROTEIN_SECRETION	MSigDB_Hallmark	exploratory	-1.68449566029434	0.0144393499894527	0.125141033241923	Ica1,Krt18,Sod1,Dst	4	96	9	Mutter_02
Tumor	MBRT_vs_SBRT	HALLMARK_MITOTIC_SPINDLE	MSigDB_Hallmark	exploratory	-1.68262102149558	0.0191685379352949	0.142394853233619	Gsn,Top2a,Nusap1,Ezr,Dst	5	199	11	Mutter_02
Tumor	MBRT_vs_SBRT	HALLMARK_E2F_TARGETS	MSigDB_Hallmark	exploratory	-1.58978110785082	0.0227193369773699	0.147675690352904	Hmgb2,Top2a,Mki67,Stmn1,Dnmt1,Pcna	6	200	20	Mutter_02
Tumor	MBRT_vs_SBRT	HALLMARK_MYOGENESIS	MSigDB_Hallmark	exploratory	-1.47693684919853	0.0316909653666361	0.183103355451675	Gsn,Col6a2,Clu,Col1a1,Col4a2,Rb1,Itgb4,Sorbs1,Tagln,Igfbp3,Gadd45b,Col6a3	12	201	39	Mutter_02
Tumor	MBRT_vs_SBRT	HALLMARK_G2M_CHECKPOINT	MSigDB_Hallmark	exploratory	-1.51990415305719	0.0413142646361009	0.195303796461568	Top2a,Mki67,Nusap1,Stmn1,Ccnd1	5	198	23	Mutter_02
Tumor	MBRT_vs_SBRT	HALLMARK_MYC_TARGETS_V1	MSigDB_Hallmark	exploratory	-1.56674494405385	0.0402380269755976	0.195303796461568	Ppia,Pcna,Ldha,Ptges3	4	201	9	Mutter_02
Tumor	MBRT_vs_SBRT	HALLMARK_OXIDATIVE_PHOSPHORYLATION	MSigDB_Hallmark	exploratory	-1.44329050400484	0.0510805500982318	0.221349050425671	Glud1,Ldha,Atp5e	3	199	4	Mutter_02
Tumor	MBRT_vs_SBRT	HALLMARK_GLYCOLYSIS	MSigDB_Hallmark	exploratory	-1.52325382621848	0.0569620253164557	0.227848101265823	Stmn1,Sod1,Ppia,Ier3,Vegfa,Col5a1,Igfbp3,Dcn,Ldha	9	200	18	Mutter_02
Tumor	MBRT_vs_SBRT	HALLMARK_ALLOGRAFT_REJECTION	MSigDB_Hallmark	exploratory	1.26443411612709	0.0955882352941176	0.276143790849673	Il2rb,Cd80,H2-Ob,Il2ra,Inhbb,Lif,Il12rb1,Fas,Ccr2,Il1b,Cd40,Cd4,Ltb,Icosl,Cxcl9,Stat4,Ifng,Inhba,H2-M3,H2-DMb1,Ifnar2,H2-DMa,Cd28,Itgal,Ccl5,Il12b,Cd8b1,Tap2,Il2rg,Nlrp3,Ccl11,Ncr1,Ccl2	33	201	102	Mutter_02
Tumor	MBRT_vs_SBRT	HALLMARK_APOPTOSIS	MSigDB_Hallmark	exploratory	-1.30771650875887	0.0831556503198294	0.276143790849673	Gsn,Hmgb2,Top2a,Casp3,Clu,Krt18,Lmna,Ccnd1,Sod1,Ier3,Cd2,Dcn,Rela,Gadd45b,Gpx1	15	160	64	Mutter_02
Tumor	MBRT_vs_SBRT	HALLMARK_INTERFERON_GAMMA_RESPONSE	MSigDB_Hallmark	exploratory	1.31815388164815	0.093984962406015	0.276143790849673	Cdkn1a,Ptgs2,Il2rb,Cmklr1,Fas,Klrk1,Cd40,Cxcl9,Ifi44l,Stat4,Cd274,Cd69,Il10ra,H2-M3,Ifnar2,Ciita,H2-DMa,Fpr1,Ccl5	19	205	65	Mutter_02
Tumor	MBRT_vs_SBRT	HALLMARK_KRAS_SIGNALING_DN	MSigDB_Hallmark	exploratory	1.38534026019857	0.083969465648855	0.276143790849673	Cd80,Cntfr,Egf,Ifi44l,Ifng	5	202	19	Mutter_02
Tumor	MBRT_vs_SBRT	TypeII_interferon	project	primary	1.4567360087394	0.0860420650095602	0.276143790849673	Cxcl9,Ciita,H2-Eb1,H2-Ab1,H2-Aa,Cxcl10	6	17	8	Mutter_02
Tumor	MBRT_vs_SBRT	HALLMARK_ANDROGEN_RESPONSE	MSigDB_Hallmark	exploratory	-1.34793073644634	0.106918238993711	0.277987421383648	Krt19,Krt8,Ccnd1,Akt1,Arid5b	5	112	17	Mutter_02
Tumor	MBRT_vs_SBRT	HALLMARK_ESTROGEN_RESPONSE_EARLY	MSigDB_Hallmark	exploratory	-1.32393025374696	0.106029106029106	0.277987421383648	Krt19,Krt8,Ptges,Krt18,Ccnd1,Xbp1,Areg,Jak2,Aqp3,Celsr2,Fasn,Igf1r,Dhrs2,Cd44,Il6st,Ar,Slc2a1,Thsd4	18	200	33	Mutter_02
Tumor	MBRT_vs_SBRT	HALLMARK_TNFA_SIGNALING_VIA_NFKB	MSigDB_Hallmark	exploratory	1.24144219843921	0.133458646616541	0.33046902971715	Cdkn1a,Ptgs2,Csf2,Ackr3,Cd80,Cflar,Lif,Cd83,Il1b,Sat1,Il1a,Bmp2,Icosl,Cd69,Ccrl2,Smad3,Inhba	17	199	76	Mutter_02
Tumor	MBRT_vs_SBRT	HALLMARK_CHOLESTEROL_HOMEOSTASIS	MSigDB_Hallmark	exploratory	-1.30789892293479	0.159090909090909	0.359683794466403	Ldlr,Alcam,Clu,Cd9,Tnfrsf12a,Ctnnb1,Fasn,Jag1	8	75	13	Mutter_02
Tumor	MBRT_vs_SBRT	HALLMARK_XENOBIOTIC_METABOLISM	MSigDB_Hallmark	exploratory	1.27447465590803	0.154440154440154	0.359683794466403	Reg1,Apoe,Cd36,Fas,Igf1	5	203	20	Mutter_02
Tumor	MBRT_vs_SBRT	HALLMARK_INFLAMMATORY_RESPONSE	MSigDB_Hallmark	exploratory	1.19144439754702	0.191449814126394	0.407922330097087	Cdkn1a,Il2rb,Cmklr1,Acvr1b,Lif,Clec5a,Itga5,Il1b,Cd40,Csf3r,Il1a,Icosl,Cxcl9,Msr1,Ccr7,Tnfrsf1b,Cd69,Ccrl2,Inhba,Il10ra,Fpr1,Gpr183,Ccl5,Il12b,Cd14,Il7r,Olr1,Nlrp3,Best1,Cx3cl1,Nod2,Ccl2	32	201	86	Mutter_02
Tumor	MBRT_vs_SBRT	HALLMARK_WNT_BETA_CATENIN_SIGNALING	MSigDB_Hallmark	exploratory	1.25241521786524	0.196116504854369	0.407922330097087	Tcf7,Fzd1,Hdac11	3	42	15	Mutter_02
Tumor	MBRT_vs_SBRT	HALLMARK_PI3K_AKT_MTOR_SIGNALING	MSigDB_Hallmark	exploratory	1.21457537699115	0.217054263565891	0.434108527131783	Cdkn1a,Cxcr4	2	105	16	Mutter_02
Tumor	MBRT_vs_SBRT	HALLMARK_ESTROGEN_RESPONSE_LATE	MSigDB_Hallmark	exploratory	-1.16250167992986	0.24203821656051	0.463343958272964	Top2a,Krt19,Ptges,Cdh1,Ccnd1,Xbp1,Areg,Cd9,Jak2,Tnnc1	10	206	35	Mutter_02
Tumor	MBRT_vs_SBRT	HALLMARK_PANCREAS_BETA_CELLS	MSigDB_Hallmark	exploratory	1.22441760919364	0.249492900608519	0.463343958272964	Gcg,Iapp	2	40	4	Mutter_02
Tumor	MBRT_vs_SBRT	HALLMARK_COMPLEMENT	MSigDB_Hallmark	exploratory	-1.12035095746521	0.276729559748428	0.496204727824767	Gzmb,Casp3,Clu,Gata3,Col4a2,Calm1,Fyn,Jak2,Lyn,Dusp5,Dusp6,Pfn1,Src,Cd55,Cxcl3,Gzma,Hspa1a	17	196	42	Mutter_02
Tumor	MBRT_vs_SBRT	DNA_Damage_Repair	project	primary	1.07470451679515	0.368121442125237	0.51702150653842	Cdkn1a,Atm,Chek2,Ddit3,Atr	5	18	10	Mutter_02
Tumor	MBRT_vs_SBRT	HALLMARK_APICAL_JUNCTION	MSigDB_Hallmark	exploratory	-1.06878018835103	0.349785407725322	0.51702150653842	Cdh1,Itga9,Col16a1,Itgb4,Actg2,Cldn4,Icam1,Pfn1,Src,Cd276,Itga3,Myl9,Rac2	13	199	38	Mutter_02
Tumor	MBRT_vs_SBRT	HALLMARK_APICAL_SURFACE	MSigDB_Hallmark	exploratory	1.10974519138605	0.335863377609108	0.51702150653842	Il2rb,Hspb1,Efna5	3	44	10	Mutter_02
Tumor	MBRT_vs_SBRT	HALLMARK_BILE_ACID_METABOLISM	MSigDB_Hallmark	exploratory	-1.1071445504909	0.356107660455487	0.51702150653842	Sod1,Rxra,Gc,Ar,Ttr	5	112	6	Mutter_02
Tumor	MBRT_vs_SBRT	HALLMARK_HYPOXIA	MSigDB_Hallmark	exploratory	-1.04753474385329	0.365591397849462	0.51702150653842	Tgfb3,S100a4,Ier3,Vegfa,Col5a1,Igfbp3,Dcn,Btg1,Ldha,Vhl,Rbpj,Jun	12	200	39	Mutter_02
Tumor	MBRT_vs_SBRT	HALLMARK_IL2_STAT5_SIGNALING	MSigDB_Hallmark	exploratory	-1.06586632374104	0.325481798715203	0.51702150653842	Col6a1,Alcam,Casp3,Sell,Itga6,Il3ra,Cd48,Il4ra,Xbp1,Spry4,Cd81,Gadd45b,Anxa4,Flt3l	14	199	58	Mutter_02
Tumor	MBRT_vs_SBRT	HALLMARK_P53_PATHWAY	MSigDB_Hallmark	exploratory	1.07408136024455	0.344506517690875	0.51702150653842	Cdkn1a,Acvr1b,Inhbb,Lif,Fas,Sat1,Il1a,Bmp2	8	199	39	Mutter_02
Tumor	MBRT_vs_SBRT	HALLMARK_TGF_BETA_SIGNALING	MSigDB_Hallmark	exploratory	-1.0637753000376	0.37782340862423	0.51702150653842	Hdac1,Cdh1,Ifngr2	3	54	15	Mutter_02
Tumor	MBRT_vs_SBRT	HALLMARK_UNFOLDED_PROTEIN_RESPONSE	MSigDB_Hallmark	exploratory	-1.10173234256597	0.360248447204969	0.51702150653842	Vegfa,Xbp1	2	113	6	Mutter_02
Tumor	MBRT_vs_SBRT	HALLMARK_MTORC1_SIGNALING	MSigDB_Hallmark	exploratory	1.06239736147739	0.408914728682171	0.545219638242894	Cdkn1a,Cxcr4	2	201	14	Mutter_02
Tumor	MBRT_vs_SBRT	HALLMARK_COAGULATION	MSigDB_Hallmark	exploratory	-1.02619653828863	0.430041152263374	0.559053497942387	Gsn,Clu,Fyn,Cd9	4	139	28	Mutter_02
Tumor	MBRT_vs_SBRT	HALLMARK_ANGIOGENESIS	MSigDB_Hallmark	exploratory	0.995422342806677	0.461832061068702	0.580676898858717	Vcan,Tnfrsf21,Pdgfa,Olr1,Spp1,Ptk2,Pf4,App,Lum,Cxcl5,Timp1	11	36	19	Mutter_02
Tumor	MBRT_vs_SBRT	HALLMARK_INTERFERON_ALPHA_RESPONSE	MSigDB_Hallmark	exploratory	-1.00098572260334	0.46900826446281	0.580676898858717	Sell,Il4ra,Ifi27,Cd47,Bst2,Ifitm3,Ifitm2,B2m	8	100	23	Mutter_02
Tumor	MBRT_vs_SBRT	HALLMARK_HEDGEHOG_SIGNALING	MSigDB_Hallmark	exploratory	0.947095422067804	0.555992141453831	0.657081621718164	Cntfr,Adgrg1	2	36	5	Mutter_02
Tumor	MBRT_vs_SBRT	HALLMARK_NOTCH_SIGNALING	MSigDB_Hallmark	exploratory	0.941363779222809	0.55019305019305	0.657081621718164	Fzd1,Notch3	2	32	12	Mutter_02
Tumor	MBRT_vs_SBRT	HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	MSigDB_Hallmark	exploratory	-0.872499996916586	0.608519269776876	0.703177822853279	Sod1,Junb,Fes	3	48	5	Mutter_02
Tumor	MBRT_vs_SBRT	HALLMARK_ADIPOGENESIS	MSigDB_Hallmark	exploratory	0.881474299013969	0.639312977099237	0.707324995939581	Apoe,Cd36,Cidea,Fzd4,Angpt1	5	200	19	Mutter_02
Tumor	MBRT_vs_SBRT	HALLMARK_FATTY_ACID_METABOLISM	MSigDB_Hallmark	exploratory	-0.872121324014766	0.6375	0.707324995939581	Lgals1,S100a10,Ldha,Hsp90aa1,Mif,Fasn,Glul	7	157	11	Mutter_02
Tumor	MBRT_vs_SBRT	HALLMARK_UV_RESPONSE_UP	MSigDB_Hallmark	exploratory	-0.811466782520174	0.752535496957404	0.815246788370521	Casp3,Btg1,Aqp3,Lyn,Sqstm1,Icam1,Junb	7	158	24	Mutter_02
Tumor	MBRT_vs_SBRT	HALLMARK_DNA_REPAIR	MSigDB_Hallmark	exploratory	-0.666357709171037	0.85395537525355	0.901392441034385	Pcna,Trp53	2	150	5	Mutter_02
Tumor	MBRT_vs_SBRT	HALLMARK_HEME_METABOLISM	MSigDB_Hallmark	exploratory	0.671371318303142	0.875968992248062	0.901392441034385	Epor	1	194	7	Mutter_02
Tumor	MBRT_vs_SBRT	HALLMARK_SPERMATOGENESIS	MSigDB_Hallmark	exploratory	-0.65904932664206	0.884057971014493	0.901392441034385	Ezh2,Cdkn3,Il12rb2,Ace,Scg5,Mtor	6	135	6	Mutter_02
Tumor	MBRT_vs_SBRT	TypeI_interferon	project	primary	0.655936624744764	0.905038759689923	0.905038759689923	Mx1	1	19	7	Mutter_02
Tumor	SBRT_vs_Ctrl	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	MSigDB_Hallmark	exploratory	1.94017898954732	4.44178241968952e-05	0.00230972685823855	Acta2,Col5a3,Col3a1,Col6a2,Col1a1,Col12a1,Col1a2,Mfap5,Col5a1,Gadd45b,Col6a3,Lgals1,Col5a2,Bgn,Col4a1,Areg,Tnfrsf12a,Serpinh1,Cd44,Wnt5a,Cxcl3	21	206	72	Mutter_02
