sample_id	cell_type	pathway_name	pathway_source	tier	score_type	mean	sd	median	n_cells	condition	treatment	timepoint_h	dataset	slide_id	n_set_genes	n_panel_genes	panel_coverage_frac
sam0016	Mast cells	HALLMARK_KRAS_SIGNALING_UP	hallmark	exploratory	UCell	0.0436481084492866	0.032749426760355	0.0398970398970399	97	MBRT_day2	MBRT	48	Mutter_02	sld0006	198	49	0.2475
sam0017	Mast cells	HALLMARK_KRAS_SIGNALING_UP	hallmark	exploratory	UCell	0.0304973340687626	0.0312709598422049	0.0203621989336275	12	SBRT_day2	SBRT	48	Mutter_02	sld0006	198	49	0.2475
sam0018	Mast cells	HALLMARK_KRAS_SIGNALING_UP	hallmark	exploratory	UCell	0.0530947984364133	0.0291718571634164	0.0566280566280566	23	Control	NT	4	Mutter_02	sld0007	198	49	0.2475
sam0019	Mast cells	HALLMARK_KRAS_SIGNALING_UP	hallmark	exploratory	UCell	0.0516137658994802	0.0231509526512743	0.0508365508365509	22	MBRT_4h	MBRT	4	Mutter_02	sld0007	198	49	0.2475
sam0020	Mast cells	HALLMARK_KRAS_SIGNALING_UP	hallmark	exploratory	UCell	0.0417200759253073	0.0248423547494029	0.0398051112336827	71	SBRT_4h	SBRT	4	Mutter_02	sld0007	198	49	0.2475
sam0021	Mast cells	HALLMARK_KRAS_SIGNALING_UP	hallmark	exploratory	UCell	0.0412649384077955	0.0276562246382645	0.0371391799963229	25	Control	NT	4	Mutter_02	sld0008	198	49	0.2475
sam0022	Mast cells	HALLMARK_KRAS_SIGNALING_UP	hallmark	exploratory	UCell	0.0480214523341208	0.0276797784811273	0.0482165839308696	106	MBRT_4h	MBRT	4	Mutter_02	sld0008	198	49	0.2475
sam0023	Mast cells	HALLMARK_KRAS_SIGNALING_UP	hallmark	exploratory	UCell	0.0455749867514573	0.0241349643390017	0.0444934730649016	221	SBRT_4h	SBRT	4	Mutter_02	sld0008	198	49	0.2475
sam0012	Mast cells	HALLMARK_MITOTIC_SPINDLE	hallmark	exploratory	AMS	-0.118354393433105	0.336510557978955	-0.173876809401223	110	Control	NT	48	Mutter_02	sld0005	199	11	0.0553
sam0013	Mast cells	HALLMARK_MITOTIC_SPINDLE	hallmark	exploratory	AMS	-0.0627640295825441	0.370937374247443	-0.131553982186839	111	MBRT_day2	MBRT	48	Mutter_02	sld0005	199	11	0.0553
sam0014	Mast cells	HALLMARK_MITOTIC_SPINDLE	hallmark	exploratory	AMS	0.00108086258334881	0.361327013871619	-0.0526519081990676	122	SBRT_day2	SBRT	48	Mutter_02	sld0005	199	11	0.0553
sam0015	Mast cells	HALLMARK_MITOTIC_SPINDLE	hallmark	exploratory	AMS	-0.1937325304696	0.283202247212854	-0.247294217581196	60	Control	NT	48	Mutter_02	sld0006	199	11	0.0553
sam0016	Mast cells	HALLMARK_MITOTIC_SPINDLE	hallmark	exploratory	AMS	-0.159285393289974	0.296890573876689	-0.236490705711861	97	MBRT_day2	MBRT	48	Mutter_02	sld0006	199	11	0.0553
sam0017	Mast cells	HALLMARK_MITOTIC_SPINDLE	hallmark	exploratory	AMS	-0.230197099090161	0.203975977858959	-0.295775883646631	12	SBRT_day2	SBRT	48	Mutter_02	sld0006	199	11	0.0553
sam0018	Mast cells	HALLMARK_MITOTIC_SPINDLE	hallmark	exploratory	AMS	-0.163145271145744	0.325030506502014	-0.221232203205802	23	Control	NT	4	Mutter_02	sld0007	199	11	0.0553
sam0019	Mast cells	HALLMARK_MITOTIC_SPINDLE	hallmark	exploratory	AMS	-0.155439520626127	0.329805644930177	-0.273096469033291	22	MBRT_4h	MBRT	4	Mutter_02	sld0007	199	11	0.0553
sam0020	Mast cells	HALLMARK_MITOTIC_SPINDLE	hallmark	exploratory	AMS	-0.13955913062398	0.313941369522272	-0.171440741607176	71	SBRT_4h	SBRT	4	Mutter_02	sld0007	199	11	0.0553
sam0021	Mast cells	HALLMARK_MITOTIC_SPINDLE	hallmark	exploratory	AMS	-0.117294013338926	0.343715663025596	-0.149235262705279	25	Control	NT	4	Mutter_02	sld0008	199	11	0.0553
sam0022	Mast cells	HALLMARK_MITOTIC_SPINDLE	hallmark	exploratory	AMS	-0.178139940600564	0.316634718550276	-0.223536594166227	106	MBRT_4h	MBRT	4	Mutter_02	sld0008	199	11	0.0553
sam0023	Mast cells	HALLMARK_MITOTIC_SPINDLE	hallmark	exploratory	AMS	-0.127330582625829	0.344382832932813	-0.17930897036465	221	SBRT_4h	SBRT	4	Mutter_02	sld0008	199	11	0.0553
sam0012	Mast cells	HALLMARK_MITOTIC_SPINDLE	hallmark	exploratory	UCell	0.0490146217418945	0.0570696412455829	0.0361888111888112	110	Control	NT	48	Mutter_02	sld0005	199	11	0.0553
sam0013	Mast cells	HALLMARK_MITOTIC_SPINDLE	hallmark	exploratory	UCell	0.0581144081144081	0.0607214577258663	0.048951048951049	111	MBRT_day2	MBRT	48	Mutter_02	sld0005	199	11	0.0553
sam0014	Mast cells	HALLMARK_MITOTIC_SPINDLE	hallmark	exploratory	UCell	0.0607474492720394	0.0620626387874554	0.0590909090909091	122	SBRT_day2	SBRT	48	Mutter_02	sld0005	199	11	0.0553
sam0015	Mast cells	HALLMARK_MITOTIC_SPINDLE	hallmark	exploratory	UCell	0.0318589743589744	0.0467774191105654	0	60	Control	NT	48	Mutter_02	sld0006	199	11	0.0553
sam0016	Mast cells	HALLMARK_MITOTIC_SPINDLE	hallmark	exploratory	UCell	0.0421887390959556	0.0537616759342146	0	97	MBRT_day2	MBRT	48	Mutter_02	sld0006	199	11	0.0553
sam0017	Mast cells	HALLMARK_MITOTIC_SPINDLE	hallmark	exploratory	UCell	0.0180652680652681	0.0329216430382518	0	12	SBRT_day2	SBRT	48	Mutter_02	sld0006	199	11	0.0553
sam0018	Mast cells	HALLMARK_MITOTIC_SPINDLE	hallmark	exploratory	UCell	0.0360595925813317	0.0460873724652793	0	23	Control	NT	4	Mutter_02	sld0007	199	11	0.0553
sam0019	Mast cells	HALLMARK_MITOTIC_SPINDLE	hallmark	exploratory	UCell	0.0415130324221233	0.0587128261011618	0	22	MBRT_4h	MBRT	4	Mutter_02	sld0007	199	11	0.0553
sam0020	Mast cells	HALLMARK_MITOTIC_SPINDLE	hallmark	exploratory	UCell	0.0429922190485571	0.0482166414663642	0.034965034965035	71	SBRT_4h	SBRT	4	Mutter_02	sld0007	199	11	0.0553
sam0021	Mast cells	HALLMARK_MITOTIC_SPINDLE	hallmark	exploratory	UCell	0.0523076923076923	0.0486748158397636	0.0454545454545454	25	Control	NT	4	Mutter_02	sld0008	199	11	0.0553
sam0022	Mast cells	HALLMARK_MITOTIC_SPINDLE	hallmark	exploratory	UCell	0.0395368782161235	0.0436683204499566	0.033041958041958	106	MBRT_4h	MBRT	4	Mutter_02	sld0008	199	11	0.0553
sam0023	Mast cells	HALLMARK_MITOTIC_SPINDLE	hallmark	exploratory	UCell	0.0510141442268139	0.0510203342377306	0.05	221	SBRT_4h	SBRT	4	Mutter_02	sld0008	199	11	0.0553
sam0012	Mast cells	HALLMARK_MTORC1_SIGNALING	hallmark	exploratory	AMS	0.162851999579893	0.361873625710663	0.152323196856579	110	Control	NT	48	Mutter_02	sld0005	199	14	0.0704
sam0013	Mast cells	HALLMARK_MTORC1_SIGNALING	hallmark	exploratory	AMS	0.175941963377604	0.346243572395389	0.181229644490729	111	MBRT_day2	MBRT	48	Mutter_02	sld0005	199	14	0.0704
sam0014	Mast cells	HALLMARK_MTORC1_SIGNALING	hallmark	exploratory	AMS	0.23860347495311	0.380612708344535	0.207633071441367	122	SBRT_day2	SBRT	48	Mutter_02	sld0005	199	14	0.0704
sam0015	Mast cells	HALLMARK_MTORC1_SIGNALING	hallmark	exploratory	AMS	0.194697502380708	0.35474555864383	0.173437443383919	60	Control	NT	48	Mutter_02	sld0006	199	14	0.0704
sam0016	Mast cells	HALLMARK_MTORC1_SIGNALING	hallmark	exploratory	AMS	0.175646096414999	0.366995792049711	0.125813384250086	97	MBRT_day2	MBRT	48	Mutter_02	sld0006	199	14	0.0704
sam0017	Mast cells	HALLMARK_MTORC1_SIGNALING	hallmark	exploratory	AMS	0.234772229716292	0.227465464816905	0.19013146138165	12	SBRT_day2	SBRT	48	Mutter_02	sld0006	199	14	0.0704
sam0018	Mast cells	HALLMARK_MTORC1_SIGNALING	hallmark	exploratory	AMS	0.25459217115048	0.359180561151077	0.265765750601039	23	Control	NT	4	Mutter_02	sld0007	199	14	0.0704
sam0019	Mast cells	HALLMARK_MTORC1_SIGNALING	hallmark	exploratory	AMS	0.285073921873671	0.414167781239431	0.442850792728607	22	MBRT_4h	MBRT	4	Mutter_02	sld0007	199	14	0.0704
sam0020	Mast cells	HALLMARK_MTORC1_SIGNALING	hallmark	exploratory	AMS	0.182111233785454	0.376471818351487	0.159685292616301	71	SBRT_4h	SBRT	4	Mutter_02	sld0007	199	14	0.0704
sam0021	Mast cells	HALLMARK_MTORC1_SIGNALING	hallmark	exploratory	AMS	0.0787840178531875	0.308146705610583	0.0580332538704254	25	Control	NT	4	Mutter_02	sld0008	199	14	0.0704
sam0022	Mast cells	HALLMARK_MTORC1_SIGNALING	hallmark	exploratory	AMS	0.268016050850465	0.396844927601114	0.24968808055076	106	MBRT_4h	MBRT	4	Mutter_02	sld0008	199	14	0.0704
sam0023	Mast cells	HALLMARK_MTORC1_SIGNALING	hallmark	exploratory	AMS	0.261852161618656	0.370683277171379	0.266689176161243	221	SBRT_4h	SBRT	4	Mutter_02	sld0008	199	14	0.0704
sam0012	Mast cells	HALLMARK_MTORC1_SIGNALING	hallmark	exploratory	UCell	0.171297185304967	0.0696629551875198	0.174819344080045	110	Control	NT	48	Mutter_02	sld0005	199	14	0.0704
sam0013	Mast cells	HALLMARK_MTORC1_SIGNALING	hallmark	exploratory	UCell	0.171599336968987	0.0661651352013756	0.179266259032796	111	MBRT_day2	MBRT	48	Mutter_02	sld0005	199	14	0.0704
sam0014	Mast cells	HALLMARK_MTORC1_SIGNALING	hallmark	exploratory	UCell	0.18188838972471	0.0731960227218164	0.179266259032796	122	SBRT_day2	SBRT	48	Mutter_02	sld0005	199	14	0.0704
sam0015	Mast cells	HALLMARK_MTORC1_SIGNALING	hallmark	exploratory	UCell	0.162696868630721	0.0805839270545965	0.165369649805447	60	Control	NT	48	Mutter_02	sld0006	199	14	0.0704
sam0016	Mast cells	HALLMARK_MTORC1_SIGNALING	hallmark	exploratory	UCell	0.163143327048818	0.0799244072067163	0.153974430239022	97	MBRT_day2	MBRT	48	Mutter_02	sld0006	199	14	0.0704
sam0017	Mast cells	HALLMARK_MTORC1_SIGNALING	hallmark	exploratory	UCell	0.155155642023346	0.0311879328461009	0.138966092273485	12	SBRT_day2	SBRT	48	Mutter_02	sld0006	199	14	0.0704
sam0018	Mast cells	HALLMARK_MTORC1_SIGNALING	hallmark	exploratory	UCell	0.161780699422384	0.0635481920308078	0.160366870483602	23	Control	NT	4	Mutter_02	sld0007	199	14	0.0704
sam0019	Mast cells	HALLMARK_MTORC1_SIGNALING	hallmark	exploratory	UCell	0.179038859972712	0.0676502301400051	0.179683157309616	22	MBRT_4h	MBRT	4	Mutter_02	sld0007	199	14	0.0704
sam0020	Mast cells	HALLMARK_MTORC1_SIGNALING	hallmark	exploratory	UCell	0.175433926516296	0.0664659317185528	0.172040022234575	71	SBRT_4h	SBRT	4	Mutter_02	sld0007	199	14	0.0704
sam0021	Mast cells	HALLMARK_MTORC1_SIGNALING	hallmark	exploratory	UCell	0.142501389660923	0.0599895079194232	0.15869927737632	25	Control	NT	4	Mutter_02	sld0008	199	14	0.0704
sam0022	Mast cells	HALLMARK_MTORC1_SIGNALING	hallmark	exploratory	UCell	0.181285200373373	0.076112623983396	0.182879377431907	106	MBRT_4h	MBRT	4	Mutter_02	sld0008	199	14	0.0704
sam0023	Mast cells	HALLMARK_MTORC1_SIGNALING	hallmark	exploratory	UCell	0.192706355214939	0.0703462894470932	0.196220122290161	221	SBRT_4h	SBRT	4	Mutter_02	sld0008	199	14	0.0704
sam0012	Mast cells	HALLMARK_MYC_TARGETS_V1	hallmark	exploratory	AMS	0.585266957213145	0.553993160736936	0.61687357335394	110	Control	NT	48	Mutter_02	sld0005	197	8	0.0406
sam0013	Mast cells	HALLMARK_MYC_TARGETS_V1	hallmark	exploratory	AMS	0.505572827170397	0.623606826796772	0.530077053414127	111	MBRT_day2	MBRT	48	Mutter_02	sld0005	197	8	0.0406
sam0014	Mast cells	HALLMARK_MYC_TARGETS_V1	hallmark	exploratory	AMS	0.61913507626823	0.530183806125082	0.620885733133738	122	SBRT_day2	SBRT	48	Mutter_02	sld0005	197	8	0.0406
sam0015	Mast cells	HALLMARK_MYC_TARGETS_V1	hallmark	exploratory	AMS	0.505766877680241	0.62967592944145	0.537941628206376	60	Control	NT	48	Mutter_02	sld0006	197	8	0.0406
sam0016	Mast cells	HALLMARK_MYC_TARGETS_V1	hallmark	exploratory	AMS	0.508558110131851	0.650067327225119	0.513498836199888	97	MBRT_day2	MBRT	48	Mutter_02	sld0006	197	8	0.0406
sam0017	Mast cells	HALLMARK_MYC_TARGETS_V1	hallmark	exploratory	AMS	0.903612126520967	0.768196211323049	0.689266690639918	12	SBRT_day2	SBRT	48	Mutter_02	sld0006	197	8	0.0406
sam0018	Mast cells	HALLMARK_MYC_TARGETS_V1	hallmark	exploratory	AMS	0.93558926652515	0.481586453154503	1.03256874799592	23	Control	NT	4	Mutter_02	sld0007	197	8	0.0406
sam0019	Mast cells	HALLMARK_MYC_TARGETS_V1	hallmark	exploratory	AMS	0.856159747573811	0.634736251193141	0.783840037903648	22	MBRT_4h	MBRT	4	Mutter_02	sld0007	197	8	0.0406
sam0020	Mast cells	HALLMARK_MYC_TARGETS_V1	hallmark	exploratory	AMS	0.701574513398795	0.563491163649671	0.699926118702194	71	SBRT_4h	SBRT	4	Mutter_02	sld0007	197	8	0.0406
sam0021	Mast cells	HALLMARK_MYC_TARGETS_V1	hallmark	exploratory	AMS	0.884177188205301	0.604515036247519	0.79115667746044	25	Control	NT	4	Mutter_02	sld0008	197	8	0.0406
sam0022	Mast cells	HALLMARK_MYC_TARGETS_V1	hallmark	exploratory	AMS	1.00020154294563	0.609854886173534	1.01124974179641	106	MBRT_4h	MBRT	4	Mutter_02	sld0008	197	8	0.0406
sam0023	Mast cells	HALLMARK_MYC_TARGETS_V1	hallmark	exploratory	AMS	0.739578051629523	0.57416628526771	0.734447538718687	221	SBRT_4h	SBRT	4	Mutter_02	sld0008	197	8	0.0406
sam0012	Mast cells	HALLMARK_MYC_TARGETS_V1	hallmark	exploratory	UCell	0.332444694089181	0.110325153802516	0.340541825095057	110	Control	NT	48	Mutter_02	sld0005	197	8	0.0406
sam0013	Mast cells	HALLMARK_MYC_TARGETS_V1	hallmark	exploratory	UCell	0.320337923474806	0.127723589609833	0.329372623574145	111	MBRT_day2	MBRT	48	Mutter_02	sld0005	197	8	0.0406
sam0014	Mast cells	HALLMARK_MYC_TARGETS_V1	hallmark	exploratory	UCell	0.328663591597582	0.11392554089623	0.331036121673004	122	SBRT_day2	SBRT	48	Mutter_02	sld0005	197	8	0.0406
sam0015	Mast cells	HALLMARK_MYC_TARGETS_V1	hallmark	exploratory	UCell	0.294146070975919	0.136743744730541	0.323669201520913	60	Control	NT	48	Mutter_02	sld0006	197	8	0.0406
sam0016	Mast cells	HALLMARK_MYC_TARGETS_V1	hallmark	exploratory	UCell	0.281594214260515	0.1347814649406	0.286121673003802	97	MBRT_day2	MBRT	48	Mutter_02	sld0006	197	8	0.0406
sam0017	Mast cells	HALLMARK_MYC_TARGETS_V1	hallmark	exploratory	UCell	0.324342522179975	0.14993618495422	0.287309885931559	12	SBRT_day2	SBRT	48	Mutter_02	sld0006	197	8	0.0406
sam0018	Mast cells	HALLMARK_MYC_TARGETS_V1	hallmark	exploratory	UCell	0.355347991403538	0.0863615530764993	0.348384030418251	23	Control	NT	4	Mutter_02	sld0007	197	8	0.0406
sam0019	Mast cells	HALLMARK_MYC_TARGETS_V1	hallmark	exploratory	UCell	0.353007258900795	0.122947125609821	0.345532319391635	22	MBRT_4h	MBRT	4	Mutter_02	sld0007	197	8	0.0406
sam0020	Mast cells	HALLMARK_MYC_TARGETS_V1	hallmark	exploratory	UCell	0.338751138006748	0.11419157976845	0.348859315589354	71	SBRT_4h	SBRT	4	Mutter_02	sld0007	197	8	0.0406
sam0021	Mast cells	HALLMARK_MYC_TARGETS_V1	hallmark	exploratory	UCell	0.335988593155894	0.117123799945935	0.326520912547529	25	Control	NT	4	Mutter_02	sld0008	197	8	0.0406
sam0022	Mast cells	HALLMARK_MYC_TARGETS_V1	hallmark	exploratory	UCell	0.3799008178492	0.131367101123362	0.379039923954373	106	MBRT_4h	MBRT	4	Mutter_02	sld0008	197	8	0.0406
sam0023	Mast cells	HALLMARK_MYC_TARGETS_V1	hallmark	exploratory	UCell	0.362724308793421	0.116655422173485	0.361216730038023	221	SBRT_4h	SBRT	4	Mutter_02	sld0008	197	8	0.0406
sam0012	Mast cells	HALLMARK_MYOGENESIS	hallmark	exploratory	AMS	-0.115957914968489	0.174314758554834	-0.148928391616792	110	Control	NT	48	Mutter_02	sld0005	199	39	0.196
sam0013	Mast cells	HALLMARK_MYOGENESIS	hallmark	exploratory	AMS	-0.10594144480289	0.179128151088139	-0.122998792601686	111	MBRT_day2	MBRT	48	Mutter_02	sld0005	199	39	0.196
sam0014	Mast cells	HALLMARK_MYOGENESIS	hallmark	exploratory	AMS	-0.0761324510931301	0.19283325071943	-0.0885260027928672	122	SBRT_day2	SBRT	48	Mutter_02	sld0005	199	39	0.196
sam0015	Mast cells	HALLMARK_MYOGENESIS	hallmark	exploratory	AMS	-0.131470023129874	0.161810349556977	-0.1483333108393	60	Control	NT	48	Mutter_02	sld0006	199	39	0.196
sam0016	Mast cells	HALLMARK_MYOGENESIS	hallmark	exploratory	AMS	-0.0921141127685959	0.152733127690327	-0.111114916826072	97	MBRT_day2	MBRT	48	Mutter_02	sld0006	199	39	0.196
sam0017	Mast cells	HALLMARK_MYOGENESIS	hallmark	exploratory	AMS	0.0899300380478842	0.26172933929063	0.107724345369058	12	SBRT_day2	SBRT	48	Mutter_02	sld0006	199	39	0.196
sam0018	Mast cells	HALLMARK_MYOGENESIS	hallmark	exploratory	AMS	-0.059620981612792	0.127226750884124	-0.0599394741541562	23	Control	NT	4	Mutter_02	sld0007	199	39	0.196
sam0019	Mast cells	HALLMARK_MYOGENESIS	hallmark	exploratory	AMS	-0.0407094751036165	0.184159090149571	-0.0744752673378875	22	MBRT_4h	MBRT	4	Mutter_02	sld0007	199	39	0.196
sam0020	Mast cells	HALLMARK_MYOGENESIS	hallmark	exploratory	AMS	-0.0322229714881885	0.175987481867013	-0.0466071515700046	71	SBRT_4h	SBRT	4	Mutter_02	sld0007	199	39	0.196
sam0021	Mast cells	HALLMARK_MYOGENESIS	hallmark	exploratory	AMS	-0.0863527186615839	0.15112698481694	-0.109961566908595	25	Control	NT	4	Mutter_02	sld0008	199	39	0.196
sam0022	Mast cells	HALLMARK_MYOGENESIS	hallmark	exploratory	AMS	0.00103237293903554	0.198367907363469	-0.0282340216732015	106	MBRT_4h	MBRT	4	Mutter_02	sld0008	199	39	0.196
sam0023	Mast cells	HALLMARK_MYOGENESIS	hallmark	exploratory	AMS	-0.0188674213038398	0.226541648387152	-0.0637339050260878	221	SBRT_4h	SBRT	4	Mutter_02	sld0008	199	39	0.196
sam0012	Mast cells	HALLMARK_MYOGENESIS	hallmark	exploratory	UCell	0.0525580741097982	0.0351538037232483	0.0486295313881521	110	Control	NT	48	Mutter_02	sld0005	199	39	0.196
sam0013	Mast cells	HALLMARK_MYOGENESIS	hallmark	exploratory	UCell	0.0547460590564039	0.0347743389969008	0.0508399646330681	111	MBRT_day2	MBRT	48	Mutter_02	sld0005	199	39	0.196
sam0014	Mast cells	HALLMARK_MYOGENESIS	hallmark	exploratory	UCell	0.0583590613268398	0.0378045051813303	0.0596264367816092	122	SBRT_day2	SBRT	48	Mutter_02	sld0005	199	39	0.196
sam0015	Mast cells	HALLMARK_MYOGENESIS	hallmark	exploratory	UCell	0.0452236221632773	0.0305134283413497	0.0466401414677277	60	Control	NT	48	Mutter_02	sld0006	199	39	0.196
sam0016	Mast cells	HALLMARK_MYOGENESIS	hallmark	exploratory	UCell	0.0517116045466561	0.034375630905684	0.046971706454465	97	MBRT_day2	MBRT	48	Mutter_02	sld0006	199	39	0.196
sam0017	Mast cells	HALLMARK_MYOGENESIS	hallmark	exploratory	UCell	0.0799532124963159	0.0515586372242382	0.077420424403183	12	SBRT_day2	SBRT	48	Mutter_02	sld0006	199	39	0.196
sam0018	Mast cells	HALLMARK_MYOGENESIS	hallmark	exploratory	UCell	0.0632520278322377	0.0312900618057743	0.0592396109637489	23	Control	NT	4	Mutter_02	sld0007	199	39	0.196
sam0019	Mast cells	HALLMARK_MYOGENESIS	hallmark	exploratory	UCell	0.0666194437746162	0.0363828712868951	0.0570844385499558	22	MBRT_4h	MBRT	4	Mutter_02	sld0007	199	39	0.196
sam0020	Mast cells	HALLMARK_MYOGENESIS	hallmark	exploratory	UCell	0.0716880860761385	0.035643688876988	0.0709549071618038	71	SBRT_4h	SBRT	4	Mutter_02	sld0007	199	39	0.196
sam0021	Mast cells	HALLMARK_MYOGENESIS	hallmark	exploratory	UCell	0.0570026525198939	0.0317379761236615	0.0555923961096375	25	Control	NT	4	Mutter_02	sld0008	199	39	0.196
sam0022	Mast cells	HALLMARK_MYOGENESIS	hallmark	exploratory	UCell	0.0722415461354954	0.0379466715919299	0.0711759504862953	106	MBRT_4h	MBRT	4	Mutter_02	sld0008	199	39	0.196
sam0023	Mast cells	HALLMARK_MYOGENESIS	hallmark	exploratory	UCell	0.0742110453648915	0.043494974504026	0.0710654288240495	221	SBRT_4h	SBRT	4	Mutter_02	sld0008	199	39	0.196
sam0012	Mast cells	HALLMARK_NOTCH_SIGNALING	hallmark	exploratory	AMS	-0.0655924542422775	0.26463409803749	-0.109869022852674	110	Control	NT	48	Mutter_02	sld0005	32	12	0.375
sam0013	Mast cells	HALLMARK_NOTCH_SIGNALING	hallmark	exploratory	AMS	0.0581265602906564	0.342064522697179	0.00741558451166507	111	MBRT_day2	MBRT	48	Mutter_02	sld0005	32	12	0.375
sam0014	Mast cells	HALLMARK_NOTCH_SIGNALING	hallmark	exploratory	AMS	0.0865275099872643	0.292162687668994	0.0767976010171935	122	SBRT_day2	SBRT	48	Mutter_02	sld0005	32	12	0.375
sam0015	Mast cells	HALLMARK_NOTCH_SIGNALING	hallmark	exploratory	AMS	-0.112403782763105	0.267176124781956	-0.14872401519314	60	Control	NT	48	Mutter_02	sld0006	32	12	0.375
sam0016	Mast cells	HALLMARK_NOTCH_SIGNALING	hallmark	exploratory	AMS	-0.154378790675923	0.245762700188452	-0.196887851326402	97	MBRT_day2	MBRT	48	Mutter_02	sld0006	32	12	0.375
sam0017	Mast cells	HALLMARK_NOTCH_SIGNALING	hallmark	exploratory	AMS	0.0930257811616307	0.254929007073523	0.104477595414403	12	SBRT_day2	SBRT	48	Mutter_02	sld0006	32	12	0.375
sam0018	Mast cells	HALLMARK_NOTCH_SIGNALING	hallmark	exploratory	AMS	-0.121183178085481	0.267421717953276	-0.154573708572274	23	Control	NT	4	Mutter_02	sld0007	32	12	0.375
sam0019	Mast cells	HALLMARK_NOTCH_SIGNALING	hallmark	exploratory	AMS	-0.0716442407749579	0.427979180878056	-0.116047772012901	22	MBRT_4h	MBRT	4	Mutter_02	sld0007	32	12	0.375
sam0020	Mast cells	HALLMARK_NOTCH_SIGNALING	hallmark	exploratory	AMS	0.00129711836375229	0.293162282319744	-0.00749921995870084	71	SBRT_4h	SBRT	4	Mutter_02	sld0007	32	12	0.375
sam0021	Mast cells	HALLMARK_NOTCH_SIGNALING	hallmark	exploratory	AMS	-0.179472567780875	0.24716206751977	-0.18119659243235	25	Control	NT	4	Mutter_02	sld0008	32	12	0.375
sam0022	Mast cells	HALLMARK_NOTCH_SIGNALING	hallmark	exploratory	AMS	-0.0242562625203303	0.299097955284444	-0.0750494178901092	106	MBRT_4h	MBRT	4	Mutter_02	sld0008	32	12	0.375
sam0023	Mast cells	HALLMARK_NOTCH_SIGNALING	hallmark	exploratory	AMS	-0.00546366541715187	0.295070453367722	-0.0285795704758886	221	SBRT_4h	SBRT	4	Mutter_02	sld0008	32	12	0.375
sam0012	Mast cells	HALLMARK_NOTCH_SIGNALING	hallmark	exploratory	UCell	0.0583508833508834	0.0472627880927464	0.0672458172458172	110	Control	NT	48	Mutter_02	sld0005	32	12	0.375
sam0013	Mast cells	HALLMARK_NOTCH_SIGNALING	hallmark	exploratory	UCell	0.0767041172446578	0.056833088451439	0.0775418275418276	111	MBRT_day2	MBRT	48	Mutter_02	sld0005	32	12	0.375
sam0014	Mast cells	HALLMARK_NOTCH_SIGNALING	hallmark	exploratory	UCell	0.0813210751735342	0.0504958964364747	0.079954954954955	122	SBRT_day2	SBRT	48	Mutter_02	sld0005	32	12	0.375
sam0015	Mast cells	HALLMARK_NOTCH_SIGNALING	hallmark	exploratory	UCell	0.0446482196482197	0.0459671774578355	0.046975546975547	60	Control	NT	48	Mutter_02	sld0006	32	12	0.375
sam0016	Mast cells	HALLMARK_NOTCH_SIGNALING	hallmark	exploratory	UCell	0.0379035147076384	0.0420957261645254	0.0273487773487774	97	MBRT_day2	MBRT	48	Mutter_02	sld0006	32	12	0.375
sam0017	Mast cells	HALLMARK_NOTCH_SIGNALING	hallmark	exploratory	UCell	0.0699538824538825	0.0430523874751582	0.064993564993565	12	SBRT_day2	SBRT	48	Mutter_02	sld0006	32	12	0.375
sam0018	Mast cells	HALLMARK_NOTCH_SIGNALING	hallmark	exploratory	UCell	0.0492837558054949	0.0435711382489	0.0540540540540541	23	Control	NT	4	Mutter_02	sld0007	32	12	0.375
sam0019	Mast cells	HALLMARK_NOTCH_SIGNALING	hallmark	exploratory	UCell	0.0587048087048087	0.0677738533859647	0.0537323037323038	22	MBRT_4h	MBRT	4	Mutter_02	sld0007	32	12	0.375
sam0020	Mast cells	HALLMARK_NOTCH_SIGNALING	hallmark	exploratory	UCell	0.0702639258977287	0.0521225127006801	0.0752895752895753	71	SBRT_4h	SBRT	4	Mutter_02	sld0007	32	12	0.375
sam0021	Mast cells	HALLMARK_NOTCH_SIGNALING	hallmark	exploratory	UCell	0.038996138996139	0.0360690577696459	0.0418275418275418	25	Control	NT	4	Mutter_02	sld0008	32	12	0.375
sam0022	Mast cells	HALLMARK_NOTCH_SIGNALING	hallmark	exploratory	UCell	0.0644654088050314	0.0510882310641718	0.0648326898326899	106	MBRT_4h	MBRT	4	Mutter_02	sld0008	32	12	0.375
sam0023	Mast cells	HALLMARK_NOTCH_SIGNALING	hallmark	exploratory	UCell	0.0735789118142059	0.0524618441737829	0.0781853281853282	221	SBRT_4h	SBRT	4	Mutter_02	sld0008	32	12	0.375
sam0012	Mast cells	HALLMARK_P53_PATHWAY	hallmark	exploratory	AMS	0.0766927504071872	0.19129131409804	0.0795303517313169	110	Control	NT	48	Mutter_02	sld0005	200	39	0.195
sam0013	Mast cells	HALLMARK_P53_PATHWAY	hallmark	exploratory	AMS	0.0614486074298488	0.17631469376433	0.0680569848229311	111	MBRT_day2	MBRT	48	Mutter_02	sld0005	200	39	0.195
sam0014	Mast cells	HALLMARK_P53_PATHWAY	hallmark	exploratory	AMS	0.0581985965101767	0.184343281266463	0.0415370355918107	122	SBRT_day2	SBRT	48	Mutter_02	sld0005	200	39	0.195
sam0015	Mast cells	HALLMARK_P53_PATHWAY	hallmark	exploratory	AMS	-0.00179084970704239	0.199554441481296	-0.0586667515503532	60	Control	NT	48	Mutter_02	sld0006	200	39	0.195
