avg_exp	pct_exp	marker	cell_subtype	avg_exp_scaled
3.49132824970475	3.162608452281	Myh11	Plasma cells	0.0956330238941359
7.87627208077382	6.82899524209348	Tagln	Plasma cells	0.935875263737086
4.22784946008537	4.50601735236496	Pecam1	Plasma cells	0.735915531413132
6.17906784101645	5.70948782535684	Cdh5	Plasma cells	-0.107107453047109
3.30093410615618	3.63839910439407	Cidea	Plasma cells	-0.381993507305607
7.76627749363183	7.24881052336972	Fabp4	Plasma cells	-0.318523767906588
16.839299659518	12.9303106633081	Cd3e	Plasma cells	0.765217528151941
8.85273617065188	7.44472432129863	Cd8a	Plasma cells	0.950767742193597
2.06656786126646	1.73523649594179	Cd4	Plasma cells	1.73293620607909
3.77876347187817	3.66638678981248	Ncr1	Plasma cells	0.878133975139103
3.09282018939884	3.24657150853624	Klrb1c	Plasma cells	1.40232173380147
9.02564788814784	7.86453960257487	Cd19	Plasma cells	1.86359610013743
13.5952816384523	11.8387909319899	Ms4a1	Plasma cells	2.17883768446231
25.8333599853895	18.7797369157571	Mzb1	Plasma cells	2.5
49.6416344849234	26.5603134620767	Jchain	Plasma cells	2.5
8.31478495443162	8.25636719843269	Itgam	Plasma cells	0.923585634743085
10.3082776076079	8.81612090680101	Itgax	Plasma cells	1.45408515060529
4.15669726702782	3.86230058774139	Cpa3	Plasma cells	0.11350118016824
3.29729363153208	3.33053456479149	Kit	Plasma cells	-0.576974767741141
9.23097811829949	6.07332773579625	S100a8	Plasma cells	0.243958755769276
11.512407564563	7.55667506297229	S100a9	Plasma cells	0.0174111298093842
5.14736841300169	4.84186957738595	Elane	Plasma cells	1.12518503163706
1.79717274709067	2.3	Epcam	ILC	-0.992821472519427
25.5662356648719	23.3625	Krt8	ILC	0.156561753611523
10.0174211462654	12.5	Krt18	ILC	0.0295260483848353
53.8674528262028	24.425	Col1a1	ILC	0.137531797547831
3.75079470018226	4.225	Pdgfra	ILC	-0.652016000949287
6.94428630241712	6	Acta2	ILC	-0.353767631643197
2.62221345849144	2.825	Myh11	ILC	-0.829144665020237
5.34766742482557	5.1875	Tagln	ILC	-0.0515609977744644
3.65386608370653	4.05	Pecam1	ILC	0.456548578697971
4.14411684862182	4.4875	Cdh5	ILC	-0.656717015792469
2.94361431739518	3.225	Cidea	ILC	-0.901344311623792
6.46569846683777	7.1625	Fabp4	ILC	-0.485607839456493
29.108301450657	21.75	Cd3e	ILC	1.65661412074919
19.5941881872336	15.3125	Cd8a	ILC	2.11644662791411
1.12508317368116	1.25	Cd4	ILC	0.399837579344427
5.38107511411946	6.6125	Ncr1	ILC	1.56843583989501
1.98157342301161	2.25	Klrb1c	ILC	0.291444221160826
4.23534411626218	4.0125	Cd19	ILC	0.583782064493443
5.3885830779443	5.0125	Ms4a1	ILC	0.335510819915537
1.92334874636215	2	Mzb1	ILC	-0.260030265796535
1.36263258328722	1.275	Jchain	ILC	-0.483630765177559
5.94339871799959	6	Itgam	ILC	0.269280750902725
7.59879390105392	6.5375	Itgax	ILC	0.900777310893982
3.63843185189652	3.6875	Cpa3	ILC	-0.0046470892590932
3.46813450527181	4.3375	Kit	ILC	-0.505109381689058
3.61944319719683	3.35	S100a8	ILC	-0.453421392595978
4.42015739434073	3.85	S100a9	ILC	-0.731073374523079
3.29460539343379	3.2625	Elane	ILC	-0.105587555246083
1.9096490937881	4.28771789220597	Epcam	NK cells	-0.886365041252426
30.2068066858781	39.8316970546985	Krt8	NK cells	0.34216749329161
10.0795743121584	18.9340813464236	Krt18	NK cells	0.0374600154891887
36.0279421368789	23.5824484071328	Col1a1	NK cells	-0.618726249538958
3.19968045578646	6.2111801242236	Pdgfra	NK cells	-0.859551619818695
5.19438153584385	7.11280304548187	Acta2	NK cells	-0.842087181037722
1.66079863918064	2.7449408936085	Myh11	NK cells	-2.15552681429511
3.08292247869385	4.50811460629133	Tagln	NK cells	-1.35110709011164
4.46828995326754	10.9396914446003	Pecam1	NK cells	0.843927690507245
2.98515670454347	5.18934081346424	Cdh5	NK cells	-1.07764725126972
2.91219406250012	4.38789821679022	Cidea	NK cells	-0.949242557417798
5.86025345509325	13.123622520537	Fabp4	NK cells	-0.573600752710843
9.85403128696683	11.3203766780204	Cd3e	NK cells	-0.0809962976861542
5.94991550220638	7.23301943498297	Cd8a	NK cells	0.398933851265134
0.926820606211233	2.10378681626928	Cd4	NK cells	0.0438350829723724
3.85761545337767	7.49348827890202	Ncr1	NK cells	0.917204308338763
1.33244550050226	2.50450811460629	Klrb1c	NK cells	-0.569580383057752
1.89049822866421	2.44439991985574	Cd19	NK cells	-0.586293130108135
4.22214739302002	5.7303145662192	Ms4a1	NK cells	-0.11429322689394
1.49721831269507	1.62292125826488	Mzb1	NK cells	-0.483675238554734
1.48907926284814	1.40252454417952	Jchain	NK cells	-0.427843306856168
3.59327983020874	5.75035063113605	Itgam	NK cells	-0.650890240284355
3.75021704958096	4.70847525545983	Itgax	NK cells	-0.297962178385829
2.26554479809181	3.38609497094771	Cpa3	NK cells	-0.39611346255948
3.97531585202815	9.65738328992186	Kit	NK cells	-0.306912519693066
