cell_type	pathway_name	dataset	pearson_r	n_samples
T cells	HALLMARK_SPERMATOGENESIS	Mutter_01	0.907	8
T cells	HALLMARK_TNFA_SIGNALING_VIA_NFKB	Mutter_01	0.9599	8
T cells	HALLMARK_UNFOLDED_PROTEIN_RESPONSE	Mutter_01	0.9442	8
T cells	HALLMARK_UV_RESPONSE_DN	Mutter_01	0.9969	8
T cells	HALLMARK_UV_RESPONSE_UP	Mutter_01	0.9689	8
T cells	HALLMARK_WNT_BETA_CATENIN_SIGNALING	Mutter_01	0.8857	8
T cells	HALLMARK_XENOBIOTIC_METABOLISM	Mutter_01	0.9339	8
T cells	Hypoxia	Mutter_01	0.923	8
T cells	SASP	Mutter_01	0.989	8
T cells	Stromal_stress_senescence	Mutter_01	0.9556	8
T cells	TypeII_interferon	Mutter_01	0.9836	8
T cells	TypeI_interferon	Mutter_01	0.9863	8
Tumor	Angiogenesis	Mutter_01	0.9154	8
Tumor	DNA_Damage_Repair	Mutter_01	0.9602	8
Tumor	Fibrosis_remodeling	Mutter_01	0.9981	8
Tumor	HALLMARK_ADIPOGENESIS	Mutter_01	0.9141	8
Tumor	HALLMARK_ALLOGRAFT_REJECTION	Mutter_01	0.9976	8
Tumor	HALLMARK_ANDROGEN_RESPONSE	Mutter_01	0.9491	8
Tumor	HALLMARK_ANGIOGENESIS	Mutter_01	0.9835	8
Tumor	HALLMARK_APICAL_JUNCTION	Mutter_01	0.9874	8
Tumor	HALLMARK_APICAL_SURFACE	Mutter_01	0.4098	8
Tumor	HALLMARK_APOPTOSIS	Mutter_01	0.996	8
Tumor	HALLMARK_BILE_ACID_METABOLISM	Mutter_01	0.8585	8
Tumor	HALLMARK_CHOLESTEROL_HOMEOSTASIS	Mutter_01	0.8584	8
Tumor	HALLMARK_COAGULATION	Mutter_01	0.9741	8
Tumor	HALLMARK_COMPLEMENT	Mutter_01	0.9151	8
Tumor	HALLMARK_DNA_REPAIR	Mutter_01	0.5997	8
Tumor	HALLMARK_E2F_TARGETS	Mutter_01	0.9429	8
Tumor	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION;HALLMARK_TGF_BETA_SIGNALING	Mutter_01	0.996	8
Tumor	HALLMARK_ESTROGEN_RESPONSE_EARLY	Mutter_01	0.9958	8
Tumor	HALLMARK_ESTROGEN_RESPONSE_LATE	Mutter_01	0.8756	8
Tumor	HALLMARK_FATTY_ACID_METABOLISM	Mutter_01	0.9936	8
Tumor	HALLMARK_G2M_CHECKPOINT	Mutter_01	0.9198	8
Tumor	HALLMARK_GLYCOLYSIS	Mutter_01	0.8551	8
Tumor	HALLMARK_HEDGEHOG_SIGNALING	Mutter_01	0.8445	8
Tumor	HALLMARK_HEME_METABOLISM	Mutter_01	0.5506	8
Tumor	HALLMARK_HYPOXIA	Mutter_01	0.8335	8
Tumor	HALLMARK_IL2_STAT5_SIGNALING	Mutter_01	0.9921	8
Tumor	HALLMARK_IL6_JAK_STAT3_SIGNALING	Mutter_01	0.9974	8
Tumor	HALLMARK_INFLAMMATORY_RESPONSE	Mutter_01	0.9811	8
Tumor	HALLMARK_INTERFERON_ALPHA_RESPONSE	Mutter_01	0.8491	8
Tumor	HALLMARK_INTERFERON_GAMMA_RESPONSE	Mutter_01	0.951	8
Tumor	HALLMARK_KRAS_SIGNALING_DN	Mutter_01	0.6191	8
Tumor	HALLMARK_KRAS_SIGNALING_UP	Mutter_01	0.935	8
Tumor	HALLMARK_MITOTIC_SPINDLE	Mutter_01	0.9964	8
Tumor	HALLMARK_MTORC1_SIGNALING	Mutter_01	0.9074	8
Tumor	HALLMARK_MYC_TARGETS_V1	Mutter_01	0.9078	8
Tumor	HALLMARK_MYOGENESIS	Mutter_01	0.9749	8
Tumor	HALLMARK_NOTCH_SIGNALING	Mutter_01	0.9569	8
Tumor	HALLMARK_P53_PATHWAY	Mutter_01	0.9598	8
Tumor	HALLMARK_PEROXISOME	Mutter_01	0.9767	8
Tumor	HALLMARK_PI3K_AKT_MTOR_SIGNALING	Mutter_01	0.4796	8
Tumor	HALLMARK_PROTEIN_SECRETION	Mutter_01	0.9576	8
Tumor	HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	Mutter_01	0.9855	8
Tumor	HALLMARK_SPERMATOGENESIS	Mutter_01	0.8057	8
Tumor	HALLMARK_TNFA_SIGNALING_VIA_NFKB	Mutter_01	0.7416	8
Tumor	HALLMARK_UNFOLDED_PROTEIN_RESPONSE	Mutter_01	-0.4021	8
Tumor	HALLMARK_UV_RESPONSE_DN	Mutter_01	0.9391	8
Tumor	HALLMARK_UV_RESPONSE_UP	Mutter_01	0.6258	8
Tumor	HALLMARK_WNT_BETA_CATENIN_SIGNALING	Mutter_01	0.0873	8
Tumor	HALLMARK_XENOBIOTIC_METABOLISM	Mutter_01	0.9706	8
Tumor	Hypoxia	Mutter_01	0.8537	8
Tumor	SASP	Mutter_01	0.9175	8
Tumor	Stromal_stress_senescence	Mutter_01	0.993	8
Tumor	TypeII_interferon	Mutter_01	0.9435	8
Tumor	TypeI_interferon	Mutter_01	0.9198	8
Adipocyte	Angiogenesis	Mutter_02	0.9868	12
Adipocyte	DNA_Damage_Repair	Mutter_02	0.9324	12
Adipocyte	Fibrosis_remodeling	Mutter_02	0.9976	12
Adipocyte	HALLMARK_ADIPOGENESIS	Mutter_02	0.9989	12
Adipocyte	HALLMARK_ALLOGRAFT_REJECTION	Mutter_02	0.9998	12
Adipocyte	HALLMARK_ANDROGEN_RESPONSE	Mutter_02	0.9865	12
Adipocyte	HALLMARK_ANGIOGENESIS	Mutter_02	0.9108	12
Adipocyte	HALLMARK_APICAL_JUNCTION	Mutter_02	0.9879	12
Adipocyte	HALLMARK_APICAL_SURFACE	Mutter_02	0.9175	12
Adipocyte	HALLMARK_APOPTOSIS	Mutter_02	0.9709	12
Adipocyte	HALLMARK_BILE_ACID_METABOLISM	Mutter_02	0.9897	12
Adipocyte	HALLMARK_CHOLESTEROL_HOMEOSTASIS	Mutter_02	0.6152	12
Adipocyte	HALLMARK_COAGULATION	Mutter_02	0.924	12
Adipocyte	HALLMARK_COMPLEMENT	Mutter_02	0.984	12
Adipocyte	HALLMARK_DNA_REPAIR	Mutter_02	0.9484	12
Adipocyte	HALLMARK_E2F_TARGETS	Mutter_02	0.9537	12
Adipocyte	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION;HALLMARK_TGF_BETA_SIGNALING	Mutter_02	0.9969	12
Adipocyte	HALLMARK_ESTROGEN_RESPONSE_EARLY	Mutter_02	0.9395	12
Adipocyte	HALLMARK_ESTROGEN_RESPONSE_LATE	Mutter_02	0.9721	12
Adipocyte	HALLMARK_FATTY_ACID_METABOLISM	Mutter_02	0.8427	12
Adipocyte	HALLMARK_G2M_CHECKPOINT	Mutter_02	0.8755	12
Adipocyte	HALLMARK_GLYCOLYSIS	Mutter_02	0.8286	12
Adipocyte	HALLMARK_HEDGEHOG_SIGNALING	Mutter_02	0.9929	12
Adipocyte	HALLMARK_HEME_METABOLISM	Mutter_02	0.897	12
Adipocyte	HALLMARK_HYPOXIA	Mutter_02	0.9325	12
Adipocyte	HALLMARK_IL2_STAT5_SIGNALING	Mutter_02	0.9108	12
Adipocyte	HALLMARK_IL6_JAK_STAT3_SIGNALING	Mutter_02	0.99	12
Adipocyte	HALLMARK_INFLAMMATORY_RESPONSE	Mutter_02	0.9644	12
Adipocyte	HALLMARK_INTERFERON_ALPHA_RESPONSE	Mutter_02	0.9906	12
Adipocyte	HALLMARK_INTERFERON_GAMMA_RESPONSE	Mutter_02	0.9957	12
Adipocyte	HALLMARK_KRAS_SIGNALING_DN	Mutter_02	0.5243	12
Adipocyte	HALLMARK_KRAS_SIGNALING_UP	Mutter_02	0.9654	12
Adipocyte	HALLMARK_MITOTIC_SPINDLE	Mutter_02	0.9805	12
Adipocyte	HALLMARK_MTORC1_SIGNALING	Mutter_02	0.7137	12
Adipocyte	HALLMARK_MYC_TARGETS_V1	Mutter_02	0.8825	12
Adipocyte	HALLMARK_MYOGENESIS	Mutter_02	0.9988	12
Adipocyte	HALLMARK_NOTCH_SIGNALING	Mutter_02	0.9812	12
Adipocyte	HALLMARK_P53_PATHWAY	Mutter_02	0.9834	12
Adipocyte	HALLMARK_PEROXISOME	Mutter_02	0.7839	12
Adipocyte	HALLMARK_PI3K_AKT_MTOR_SIGNALING	Mutter_02	0.6947	12
Adipocyte	HALLMARK_PROTEIN_SECRETION	Mutter_02	0.3671	12
Adipocyte	HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	Mutter_02	0.7357	12
Adipocyte	HALLMARK_SPERMATOGENESIS	Mutter_02	0.982	12
Adipocyte	HALLMARK_TNFA_SIGNALING_VIA_NFKB	Mutter_02	0.9832	12
Adipocyte	HALLMARK_UNFOLDED_PROTEIN_RESPONSE	Mutter_02	0.8782	12
Adipocyte	HALLMARK_UV_RESPONSE_DN	Mutter_02	0.9874	12
Adipocyte	HALLMARK_UV_RESPONSE_UP	Mutter_02	0.9638	12
Adipocyte	HALLMARK_WNT_BETA_CATENIN_SIGNALING	Mutter_02	0.5367	12
Adipocyte	HALLMARK_XENOBIOTIC_METABOLISM	Mutter_02	0.9572	12
Adipocyte	Hypoxia	Mutter_02	0.8296	12
Adipocyte	SASP	Mutter_02	0.9761	12
Adipocyte	Stromal_stress_senescence	Mutter_02	0.962	12
Adipocyte	TypeII_interferon	Mutter_02	0.9944	12
Adipocyte	TypeI_interferon	Mutter_02	0.9738	12
DC	Angiogenesis	Mutter_02	0.9633	12
DC	DNA_Damage_Repair	Mutter_02	0.9754	12
DC	Fibrosis_remodeling	Mutter_02	0.998	12
DC	HALLMARK_ADIPOGENESIS	Mutter_02	0.9687	12
DC	HALLMARK_ALLOGRAFT_REJECTION	Mutter_02	0.9958	12
DC	HALLMARK_ANDROGEN_RESPONSE	Mutter_02	0.9899	12
DC	HALLMARK_ANGIOGENESIS	Mutter_02	0.9655	12
DC	HALLMARK_APICAL_JUNCTION	Mutter_02	0.9847	12
DC	HALLMARK_APICAL_SURFACE	Mutter_02	0.9357	12
DC	HALLMARK_APOPTOSIS	Mutter_02	0.9637	12
DC	HALLMARK_BILE_ACID_METABOLISM	Mutter_02	0.9744	12
DC	HALLMARK_CHOLESTEROL_HOMEOSTASIS	Mutter_02	0.8967	12
DC	HALLMARK_COAGULATION	Mutter_02	0.9283	12
DC	HALLMARK_COMPLEMENT	Mutter_02	0.9663	12
DC	HALLMARK_DNA_REPAIR	Mutter_02	0.9477	12
DC	HALLMARK_E2F_TARGETS	Mutter_02	0.9813	12
DC	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION;HALLMARK_TGF_BETA_SIGNALING	Mutter_02	0.9909	12
DC	HALLMARK_ESTROGEN_RESPONSE_EARLY	Mutter_02	0.9428	12
DC	HALLMARK_ESTROGEN_RESPONSE_LATE	Mutter_02	0.9704	12
DC	HALLMARK_FATTY_ACID_METABOLISM	Mutter_02	0.9581	12
DC	HALLMARK_G2M_CHECKPOINT	Mutter_02	0.9641	12
DC	HALLMARK_GLYCOLYSIS	Mutter_02	0.8735	12
DC	HALLMARK_HEDGEHOG_SIGNALING	Mutter_02	0.8924	12
DC	HALLMARK_HEME_METABOLISM	Mutter_02	0.8897	12
DC	HALLMARK_HYPOXIA	Mutter_02	0.967	12
DC	HALLMARK_IL2_STAT5_SIGNALING	Mutter_02	0.9799	12
DC	HALLMARK_IL6_JAK_STAT3_SIGNALING	Mutter_02	0.9705	12
DC	HALLMARK_INFLAMMATORY_RESPONSE	Mutter_02	0.9625	12
DC	HALLMARK_INTERFERON_ALPHA_RESPONSE	Mutter_02	0.9839	12
DC	HALLMARK_INTERFERON_GAMMA_RESPONSE	Mutter_02	0.9936	12
DC	HALLMARK_KRAS_SIGNALING_DN	Mutter_02	0.7457	12
DC	HALLMARK_KRAS_SIGNALING_UP	Mutter_02	0.98	12
DC	HALLMARK_MITOTIC_SPINDLE	Mutter_02	0.9645	12
DC	HALLMARK_MTORC1_SIGNALING	Mutter_02	0.9282	12
DC	HALLMARK_MYC_TARGETS_V1	Mutter_02	0.8655	12
DC	HALLMARK_MYOGENESIS	Mutter_02	0.9954	12
DC	HALLMARK_NOTCH_SIGNALING	Mutter_02	0.9848	12
DC	HALLMARK_P53_PATHWAY	Mutter_02	0.9471	12
DC	HALLMARK_PEROXISOME	Mutter_02	0.874	12
DC	HALLMARK_PI3K_AKT_MTOR_SIGNALING	Mutter_02	0.9533	12
DC	HALLMARK_PROTEIN_SECRETION	Mutter_02	0.8854	12
DC	HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	Mutter_02	0.9367	12
DC	HALLMARK_SPERMATOGENESIS	Mutter_02	0.8799	12
DC	HALLMARK_TNFA_SIGNALING_VIA_NFKB	Mutter_02	0.9917	12
DC	HALLMARK_UNFOLDED_PROTEIN_RESPONSE	Mutter_02	0.9399	12
DC	HALLMARK_UV_RESPONSE_DN	Mutter_02	0.9596	12
DC	HALLMARK_UV_RESPONSE_UP	Mutter_02	0.976	12
DC	HALLMARK_WNT_BETA_CATENIN_SIGNALING	Mutter_02	0.9021	12
DC	HALLMARK_XENOBIOTIC_METABOLISM	Mutter_02	0.9601	12
DC	Hypoxia	Mutter_02	0.9207	12
DC	SASP	Mutter_02	0.9475	12
DC	Stromal_stress_senescence	Mutter_02	0.9739	12
DC	TypeII_interferon	Mutter_02	0.9911	12
DC	TypeI_interferon	Mutter_02	0.9615	12
Endothelial	Angiogenesis	Mutter_02	0.9742	12
Endothelial	DNA_Damage_Repair	Mutter_02	0.8985	12
Endothelial	Fibrosis_remodeling	Mutter_02	0.9945	12
Endothelial	HALLMARK_ADIPOGENESIS	Mutter_02	0.9745	12
Endothelial	HALLMARK_ALLOGRAFT_REJECTION	Mutter_02	0.9997	12
Endothelial	HALLMARK_ANDROGEN_RESPONSE	Mutter_02	0.9376	12
Endothelial	HALLMARK_ANGIOGENESIS	Mutter_02	0.8958	12
Endothelial	HALLMARK_APICAL_JUNCTION	Mutter_02	0.9902	12
Endothelial	HALLMARK_APICAL_SURFACE	Mutter_02	0.8941	12
Endothelial	HALLMARK_APOPTOSIS	Mutter_02	0.936	12
Endothelial	HALLMARK_BILE_ACID_METABOLISM	Mutter_02	0.9296	12
Endothelial	HALLMARK_CHOLESTEROL_HOMEOSTASIS	Mutter_02	0.311	12
Endothelial	HALLMARK_COAGULATION	Mutter_02	0.781	12
Endothelial	HALLMARK_COMPLEMENT	Mutter_02	0.9721	12
Endothelial	HALLMARK_DNA_REPAIR	Mutter_02	0.8559	12
Endothelial	HALLMARK_E2F_TARGETS	Mutter_02	0.9448	12
Endothelial	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION;HALLMARK_TGF_BETA_SIGNALING	Mutter_02	0.9939	12
Endothelial	HALLMARK_ESTROGEN_RESPONSE_EARLY	Mutter_02	0.976	12
Endothelial	HALLMARK_ESTROGEN_RESPONSE_LATE	Mutter_02	0.9513	12
Endothelial	HALLMARK_FATTY_ACID_METABOLISM	Mutter_02	0.9479	12
Endothelial	HALLMARK_G2M_CHECKPOINT	Mutter_02	0.9547	12
Endothelial	HALLMARK_GLYCOLYSIS	Mutter_02	0.7354	12
Endothelial	HALLMARK_HEDGEHOG_SIGNALING	Mutter_02	0.9309	12
Endothelial	HALLMARK_HEME_METABOLISM	Mutter_02	0.8194	12
Endothelial	HALLMARK_HYPOXIA	Mutter_02	0.7475	12
Endothelial	HALLMARK_IL2_STAT5_SIGNALING	Mutter_02	0.9642	12
Endothelial	HALLMARK_IL6_JAK_STAT3_SIGNALING	Mutter_02	0.998	12
Endothelial	HALLMARK_INFLAMMATORY_RESPONSE	Mutter_02	0.984	12
Endothelial	HALLMARK_INTERFERON_ALPHA_RESPONSE	Mutter_02	0.9476	12
Endothelial	HALLMARK_INTERFERON_GAMMA_RESPONSE	Mutter_02	0.9829	12
Endothelial	HALLMARK_KRAS_SIGNALING_DN	Mutter_02	0.8179	12
Endothelial	HALLMARK_KRAS_SIGNALING_UP	Mutter_02	0.9545	12
Endothelial	HALLMARK_MITOTIC_SPINDLE	Mutter_02	0.9493	12
Endothelial	HALLMARK_MTORC1_SIGNALING	Mutter_02	0.8842	12
Endothelial	HALLMARK_MYC_TARGETS_V1	Mutter_02	0.8632	12
Endothelial	HALLMARK_MYOGENESIS	Mutter_02	0.9917	12
Endothelial	HALLMARK_NOTCH_SIGNALING	Mutter_02	0.9837	12
Endothelial	HALLMARK_P53_PATHWAY	Mutter_02	0.8369	12
Endothelial	HALLMARK_PEROXISOME	Mutter_02	0.9692	12
Endothelial	HALLMARK_PI3K_AKT_MTOR_SIGNALING	Mutter_02	0.9631	12
Endothelial	HALLMARK_PROTEIN_SECRETION	Mutter_02	0.5758	12
Endothelial	HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	Mutter_02	0.9522	12
Endothelial	HALLMARK_SPERMATOGENESIS	Mutter_02	0.678	12
Endothelial	HALLMARK_TNFA_SIGNALING_VIA_NFKB	Mutter_02	0.9362	12
Endothelial	HALLMARK_UNFOLDED_PROTEIN_RESPONSE	Mutter_02	0.7299	12
Endothelial	HALLMARK_UV_RESPONSE_DN	Mutter_02	0.9844	12
Endothelial	HALLMARK_UV_RESPONSE_UP	Mutter_02	0.9226	12
Endothelial	HALLMARK_WNT_BETA_CATENIN_SIGNALING	Mutter_02	0.8327	12
Endothelial	HALLMARK_XENOBIOTIC_METABOLISM	Mutter_02	0.9395	12
Endothelial	Hypoxia	Mutter_02	0.8952	12
Endothelial	SASP	Mutter_02	0.9744	12
Endothelial	Stromal_stress_senescence	Mutter_02	0.973	12
Endothelial	TypeII_interferon	Mutter_02	0.946	12
Endothelial	TypeI_interferon	Mutter_02	0.8439	12
Epithelial cells	Angiogenesis	Mutter_02	0.9734	12
Epithelial cells	DNA_Damage_Repair	Mutter_02	0.946	12
Epithelial cells	Fibrosis_remodeling	Mutter_02	0.996	12
Epithelial cells	HALLMARK_ADIPOGENESIS	Mutter_02	0.9401	12
Epithelial cells	HALLMARK_ALLOGRAFT_REJECTION	Mutter_02	0.9983	12
Epithelial cells	HALLMARK_ANDROGEN_RESPONSE	Mutter_02	0.9721	12
Epithelial cells	HALLMARK_ANGIOGENESIS	Mutter_02	0.9805	12
Epithelial cells	HALLMARK_APICAL_JUNCTION	Mutter_02	0.9943	12
Epithelial cells	HALLMARK_APICAL_SURFACE	Mutter_02	0.9512	12
Epithelial cells	HALLMARK_APOPTOSIS	Mutter_02	0.9672	12
Epithelial cells	HALLMARK_BILE_ACID_METABOLISM	Mutter_02	0.9696	12
Epithelial cells	HALLMARK_CHOLESTEROL_HOMEOSTASIS	Mutter_02	0.869	12
Epithelial cells	HALLMARK_COAGULATION	Mutter_02	0.8965	12
Epithelial cells	HALLMARK_COMPLEMENT	Mutter_02	0.9585	12
Epithelial cells	HALLMARK_DNA_REPAIR	Mutter_02	0.995	12
Epithelial cells	HALLMARK_E2F_TARGETS	Mutter_02	0.9656	12
Epithelial cells	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION;HALLMARK_TGF_BETA_SIGNALING	Mutter_02	0.9972	12
Epithelial cells	HALLMARK_ESTROGEN_RESPONSE_EARLY	Mutter_02	0.9601	12
Epithelial cells	HALLMARK_ESTROGEN_RESPONSE_LATE	Mutter_02	0.9912	12
Epithelial cells	HALLMARK_FATTY_ACID_METABOLISM	Mutter_02	0.9721	12
Epithelial cells	HALLMARK_G2M_CHECKPOINT	Mutter_02	0.8908	12
Epithelial cells	HALLMARK_GLYCOLYSIS	Mutter_02	0.9403	12
Epithelial cells	HALLMARK_HEDGEHOG_SIGNALING	Mutter_02	0.9635	12
Epithelial cells	HALLMARK_HEME_METABOLISM	Mutter_02	0.9799	12
Epithelial cells	HALLMARK_HYPOXIA	Mutter_02	0.9279	12
Epithelial cells	HALLMARK_IL2_STAT5_SIGNALING	Mutter_02	0.9879	12
Epithelial cells	HALLMARK_IL6_JAK_STAT3_SIGNALING	Mutter_02	0.9409	12
Epithelial cells	HALLMARK_INFLAMMATORY_RESPONSE	Mutter_02	0.9811	12
Epithelial cells	HALLMARK_INTERFERON_ALPHA_RESPONSE	Mutter_02	0.9503	12
Epithelial cells	HALLMARK_INTERFERON_GAMMA_RESPONSE	Mutter_02	0.9856	12
Epithelial cells	HALLMARK_KRAS_SIGNALING_DN	Mutter_02	0.9842	12
Epithelial cells	HALLMARK_KRAS_SIGNALING_UP	Mutter_02	0.9494	12
Epithelial cells	HALLMARK_MITOTIC_SPINDLE	Mutter_02	0.9382	12
Epithelial cells	HALLMARK_MTORC1_SIGNALING	Mutter_02	0.882	12
Epithelial cells	HALLMARK_MYC_TARGETS_V1	Mutter_02	0.8849	12
Epithelial cells	HALLMARK_MYOGENESIS	Mutter_02	0.9178	12
Epithelial cells	HALLMARK_NOTCH_SIGNALING	Mutter_02	0.9927	12
Epithelial cells	HALLMARK_P53_PATHWAY	Mutter_02	0.9757	12
Epithelial cells	HALLMARK_PEROXISOME	Mutter_02	0.9265	12
Epithelial cells	HALLMARK_PI3K_AKT_MTOR_SIGNALING	Mutter_02	0.9663	12
Epithelial cells	HALLMARK_PROTEIN_SECRETION	Mutter_02	0.948	12
Epithelial cells	HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	Mutter_02	0.9322	12
Epithelial cells	HALLMARK_SPERMATOGENESIS	Mutter_02	0.9732	12
Epithelial cells	HALLMARK_TNFA_SIGNALING_VIA_NFKB	Mutter_02	0.9444	12
Epithelial cells	HALLMARK_UNFOLDED_PROTEIN_RESPONSE	Mutter_02	0.8154	12
Epithelial cells	HALLMARK_UV_RESPONSE_DN	Mutter_02	0.9859	12
Epithelial cells	HALLMARK_UV_RESPONSE_UP	Mutter_02	0.9717	12
Epithelial cells	HALLMARK_WNT_BETA_CATENIN_SIGNALING	Mutter_02	0.9498	12
Epithelial cells	HALLMARK_XENOBIOTIC_METABOLISM	Mutter_02	0.942	12
Epithelial cells	Hypoxia	Mutter_02	0.9424	12
Epithelial cells	SASP	Mutter_02	0.9434	12
Epithelial cells	Stromal_stress_senescence	Mutter_02	0.9576	12
Epithelial cells	TypeII_interferon	Mutter_02	0.92	12
Epithelial cells	TypeI_interferon	Mutter_02	0.8448	12
Fibroblast	Angiogenesis	Mutter_02	0.9411	12
Fibroblast	DNA_Damage_Repair	Mutter_02	0.9746	12
Fibroblast	Fibrosis_remodeling	Mutter_02	0.9922	12
Fibroblast	HALLMARK_ADIPOGENESIS	Mutter_02	0.9734	12
Fibroblast	HALLMARK_ALLOGRAFT_REJECTION	Mutter_02	0.9997	12
Fibroblast	HALLMARK_ANDROGEN_RESPONSE	Mutter_02	0.9064	12
Fibroblast	HALLMARK_ANGIOGENESIS	Mutter_02	0.981	12
Fibroblast	HALLMARK_APICAL_JUNCTION	Mutter_02	0.988	12
Fibroblast	HALLMARK_APICAL_SURFACE	Mutter_02	0.9427	12
Fibroblast	HALLMARK_APOPTOSIS	Mutter_02	0.9119	12
Fibroblast	HALLMARK_BILE_ACID_METABOLISM	Mutter_02	0.9559	12
Fibroblast	HALLMARK_CHOLESTEROL_HOMEOSTASIS	Mutter_02	0.6009	12
Fibroblast	HALLMARK_COAGULATION	Mutter_02	0.9357	12
Fibroblast	HALLMARK_COMPLEMENT	Mutter_02	0.9445	12
Fibroblast	HALLMARK_DNA_REPAIR	Mutter_02	0.9622	12
Fibroblast	HALLMARK_E2F_TARGETS	Mutter_02	0.973	12
Fibroblast	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION;HALLMARK_TGF_BETA_SIGNALING	Mutter_02	0.9898	12
Fibroblast	HALLMARK_ESTROGEN_RESPONSE_EARLY	Mutter_02	0.9881	12
Fibroblast	HALLMARK_ESTROGEN_RESPONSE_LATE	Mutter_02	0.9451	12
Fibroblast	HALLMARK_FATTY_ACID_METABOLISM	Mutter_02	0.9321	12
Fibroblast	HALLMARK_G2M_CHECKPOINT	Mutter_02	0.9526	12
Fibroblast	HALLMARK_GLYCOLYSIS	Mutter_02	0.7968	12
Fibroblast	HALLMARK_HEDGEHOG_SIGNALING	Mutter_02	0.9638	12
Fibroblast	HALLMARK_HEME_METABOLISM	Mutter_02	0.8735	12
Fibroblast	HALLMARK_HYPOXIA	Mutter_02	0.9333	12
Fibroblast	HALLMARK_IL2_STAT5_SIGNALING	Mutter_02	0.982	12
Fibroblast	HALLMARK_IL6_JAK_STAT3_SIGNALING	Mutter_02	0.9953	12
Fibroblast	HALLMARK_INFLAMMATORY_RESPONSE	Mutter_02	0.9742	12
Fibroblast	HALLMARK_INTERFERON_ALPHA_RESPONSE	Mutter_02	0.9707	12
Fibroblast	HALLMARK_INTERFERON_GAMMA_RESPONSE	Mutter_02	0.9885	12
Fibroblast	HALLMARK_KRAS_SIGNALING_DN	Mutter_02	0.8033	12
Fibroblast	HALLMARK_KRAS_SIGNALING_UP	Mutter_02	0.9564	12
Fibroblast	HALLMARK_MITOTIC_SPINDLE	Mutter_02	0.9711	12
Fibroblast	HALLMARK_MTORC1_SIGNALING	Mutter_02	0.8503	12
Fibroblast	HALLMARK_MYC_TARGETS_V1	Mutter_02	0.95	12
Fibroblast	HALLMARK_MYOGENESIS	Mutter_02	0.9948	12
Fibroblast	HALLMARK_NOTCH_SIGNALING	Mutter_02	0.9855	12
Fibroblast	HALLMARK_P53_PATHWAY	Mutter_02	0.826	12
Fibroblast	HALLMARK_PEROXISOME	Mutter_02	0.9382	12
Fibroblast	HALLMARK_PI3K_AKT_MTOR_SIGNALING	Mutter_02	0.9366	12
Fibroblast	HALLMARK_PROTEIN_SECRETION	Mutter_02	0.8711	12
Fibroblast	HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	Mutter_02	0.9348	12
Fibroblast	HALLMARK_SPERMATOGENESIS	Mutter_02	0.7303	12
Fibroblast	HALLMARK_TNFA_SIGNALING_VIA_NFKB	Mutter_02	0.9129	12
Fibroblast	HALLMARK_UNFOLDED_PROTEIN_RESPONSE	Mutter_02	0.7647	12
Fibroblast	HALLMARK_UV_RESPONSE_DN	Mutter_02	0.9939	12
Fibroblast	HALLMARK_UV_RESPONSE_UP	Mutter_02	0.9748	12
Fibroblast	HALLMARK_WNT_BETA_CATENIN_SIGNALING	Mutter_02	0.6569	12
Fibroblast	HALLMARK_XENOBIOTIC_METABOLISM	Mutter_02	0.9826	12
Fibroblast	Hypoxia	Mutter_02	0.8479	12
Fibroblast	SASP	Mutter_02	0.9587	12
Fibroblast	Stromal_stress_senescence	Mutter_02	0.9914	12
Fibroblast	TypeII_interferon	Mutter_02	0.9685	12
Fibroblast	TypeI_interferon	Mutter_02	0.8976	12
ILC	Angiogenesis	Mutter_02	0.9398	12
ILC	DNA_Damage_Repair	Mutter_02	0.8303	12
ILC	Fibrosis_remodeling	Mutter_02	0.9948	12
ILC	HALLMARK_ADIPOGENESIS	Mutter_02	0.9225	12
ILC	HALLMARK_ALLOGRAFT_REJECTION	Mutter_02	0.9946	12
ILC	HALLMARK_ANDROGEN_RESPONSE	Mutter_02	0.9508	12
ILC	HALLMARK_ANGIOGENESIS	Mutter_02	0.9503	12
ILC	HALLMARK_APICAL_JUNCTION	Mutter_02	0.9445	12
ILC	HALLMARK_APICAL_SURFACE	Mutter_02	0.9719	12
ILC	HALLMARK_APOPTOSIS	Mutter_02	0.9718	12
ILC	HALLMARK_BILE_ACID_METABOLISM	Mutter_02	0.9698	12
ILC	HALLMARK_CHOLESTEROL_HOMEOSTASIS	Mutter_02	0.7188	12
ILC	HALLMARK_COAGULATION	Mutter_02	0.6671	12
ILC	HALLMARK_COMPLEMENT	Mutter_02	0.9841	12
