cell_type	pathway_name	dataset	pearson_r	n_samples
T cells	HALLMARK_MYC_TARGETS_V1	Mutter_01	0.9562	8
T cells	HALLMARK_MYC_TARGETS_V2	Mutter_01	0.9805	8
T cells	HALLMARK_MYOGENESIS	Mutter_01	0.9973	8
T cells	HALLMARK_NOTCH_SIGNALING	Mutter_01	0.9434	8
T cells	HALLMARK_OXIDATIVE_PHOSPHORYLATION	Mutter_01	0.9739	8
T cells	HALLMARK_P53_PATHWAY	Mutter_01	0.8344	8
T cells	HALLMARK_PANCREAS_BETA_CELLS	Mutter_01	0.9459	8
T cells	HALLMARK_PEROXISOME	Mutter_01	0.9592	8
T cells	HALLMARK_PI3K_AKT_MTOR_SIGNALING	Mutter_01	0.9103	8
T cells	HALLMARK_PROTEIN_SECRETION	Mutter_01	0.8138	8
T cells	HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	Mutter_01	0.96	8
T cells	HALLMARK_SPERMATOGENESIS	Mutter_01	0.9552	8
T cells	HALLMARK_TGF_BETA_SIGNALING	Mutter_01	0.9505	8
T cells	HALLMARK_TNFA_SIGNALING_VIA_NFKB	Mutter_01	0.9459	8
T cells	HALLMARK_UNFOLDED_PROTEIN_RESPONSE	Mutter_01	0.9079	8
T cells	HALLMARK_UV_RESPONSE_DN	Mutter_01	0.9958	8
T cells	HALLMARK_UV_RESPONSE_UP	Mutter_01	0.9905	8
T cells	HALLMARK_WNT_BETA_CATENIN_SIGNALING	Mutter_01	0.9054	8
T cells	HALLMARK_XENOBIOTIC_METABOLISM	Mutter_01	0.968	8
T cells	STING	Mutter_01	0.9352	8
T cells	TypeII_interferon	Mutter_01	0.9949	8
T cells	TypeI_interferon	Mutter_01	0.9356	8
Tumor	DNA_Damage_Repair	Mutter_01	0.8356	8
Tumor	HALLMARK_ADIPOGENESIS	Mutter_01	0.8954	8
Tumor	HALLMARK_ALLOGRAFT_REJECTION	Mutter_01	0.9985	8
Tumor	HALLMARK_ANDROGEN_RESPONSE	Mutter_01	0.9547	8
Tumor	HALLMARK_ANGIOGENESIS	Mutter_01	0.9701	8
Tumor	HALLMARK_APICAL_JUNCTION	Mutter_01	0.9617	8
Tumor	HALLMARK_APICAL_SURFACE	Mutter_01	0.6151	8
Tumor	HALLMARK_APOPTOSIS	Mutter_01	0.9969	8
Tumor	HALLMARK_BILE_ACID_METABOLISM	Mutter_01	0.8693	8
Tumor	HALLMARK_CHOLESTEROL_HOMEOSTASIS	Mutter_01	0.8622	8
Tumor	HALLMARK_COAGULATION	Mutter_01	0.9598	8
Tumor	HALLMARK_COMPLEMENT	Mutter_01	0.8197	8
Tumor	HALLMARK_DNA_REPAIR	Mutter_01	0.7187	8
Tumor	HALLMARK_E2F_TARGETS	Mutter_01	0.922	8
Tumor	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	Mutter_01	0.9948	8
Tumor	HALLMARK_ESTROGEN_RESPONSE_EARLY	Mutter_01	0.9886	8
Tumor	HALLMARK_ESTROGEN_RESPONSE_LATE	Mutter_01	0.9052	8
Tumor	HALLMARK_FATTY_ACID_METABOLISM	Mutter_01	0.9933	8
Tumor	HALLMARK_G2M_CHECKPOINT	Mutter_01	0.9519	8
Tumor	HALLMARK_GLYCOLYSIS	Mutter_01	0.7066	8
Tumor	HALLMARK_HEDGEHOG_SIGNALING	Mutter_01	0.9185	8
Tumor	HALLMARK_HEME_METABOLISM	Mutter_01	0.653	8
Tumor	HALLMARK_HYPOXIA	Mutter_01	0.8645	8
Tumor	HALLMARK_IL2_STAT5_SIGNALING	Mutter_01	0.9845	8
Tumor	HALLMARK_IL6_JAK_STAT3_SIGNALING	Mutter_01	0.9967	8
Tumor	HALLMARK_INFLAMMATORY_RESPONSE	Mutter_01	0.9758	8
Tumor	HALLMARK_INTERFERON_ALPHA_RESPONSE	Mutter_01	0.8371	8
Tumor	HALLMARK_INTERFERON_GAMMA_RESPONSE	Mutter_01	0.9719	8
Tumor	HALLMARK_KRAS_SIGNALING_DN	Mutter_01	0.6567	8
Tumor	HALLMARK_KRAS_SIGNALING_UP	Mutter_01	0.9036	8
Tumor	HALLMARK_MITOTIC_SPINDLE	Mutter_01	0.9868	8
Tumor	HALLMARK_MTORC1_SIGNALING	Mutter_01	0.8922	8
Tumor	HALLMARK_MYC_TARGETS_V1	Mutter_01	0.8548	8
Tumor	HALLMARK_MYC_TARGETS_V2	Mutter_01	0.8108	8
Tumor	HALLMARK_MYOGENESIS	Mutter_01	0.972	8
Tumor	HALLMARK_NOTCH_SIGNALING	Mutter_01	0.9019	8
Tumor	HALLMARK_OXIDATIVE_PHOSPHORYLATION	Mutter_01	-0.4433	8
Tumor	HALLMARK_P53_PATHWAY	Mutter_01	0.9783	8
Tumor	HALLMARK_PANCREAS_BETA_CELLS	Mutter_01	0.7722	8
Tumor	HALLMARK_PEROXISOME	Mutter_01	0.9936	8
Tumor	HALLMARK_PI3K_AKT_MTOR_SIGNALING	Mutter_01	0.5112	8
Tumor	HALLMARK_PROTEIN_SECRETION	Mutter_01	0.8839	8
Tumor	HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	Mutter_01	0.9951	8
Tumor	HALLMARK_SPERMATOGENESIS	Mutter_01	0.8961	8
Tumor	HALLMARK_TGF_BETA_SIGNALING	Mutter_01	0.9076	8
Tumor	HALLMARK_TNFA_SIGNALING_VIA_NFKB	Mutter_01	0.8115	8
Tumor	HALLMARK_UNFOLDED_PROTEIN_RESPONSE	Mutter_01	0.0627	8
Tumor	HALLMARK_UV_RESPONSE_DN	Mutter_01	0.9817	8
Tumor	HALLMARK_UV_RESPONSE_UP	Mutter_01	0.715	8
Tumor	HALLMARK_WNT_BETA_CATENIN_SIGNALING	Mutter_01	0.7423	8
Tumor	HALLMARK_XENOBIOTIC_METABOLISM	Mutter_01	0.9944	8
Tumor	STING	Mutter_01	0.995	8
Tumor	TypeII_interferon	Mutter_01	0.9481	8
Tumor	TypeI_interferon	Mutter_01	0.8253	8
Adipocyte	DNA_Damage_Repair	Mutter_02	0.9656	12
Adipocyte	HALLMARK_ADIPOGENESIS	Mutter_02	0.9986	12
Adipocyte	HALLMARK_ALLOGRAFT_REJECTION	Mutter_02	0.9997	12
Adipocyte	HALLMARK_ANDROGEN_RESPONSE	Mutter_02	0.988	12
Adipocyte	HALLMARK_ANGIOGENESIS	Mutter_02	0.6628	12
Adipocyte	HALLMARK_APICAL_JUNCTION	Mutter_02	0.9076	12
Adipocyte	HALLMARK_APICAL_SURFACE	Mutter_02	0.9276	12
Adipocyte	HALLMARK_APOPTOSIS	Mutter_02	0.9767	12
Adipocyte	HALLMARK_BILE_ACID_METABOLISM	Mutter_02	0.9596	12
Adipocyte	HALLMARK_CHOLESTEROL_HOMEOSTASIS	Mutter_02	0.519	12
Adipocyte	HALLMARK_COAGULATION	Mutter_02	0.9108	12
Adipocyte	HALLMARK_COMPLEMENT	Mutter_02	0.9668	12
Adipocyte	HALLMARK_DNA_REPAIR	Mutter_02	0.9593	12
Adipocyte	HALLMARK_E2F_TARGETS	Mutter_02	0.9378	12
Adipocyte	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	Mutter_02	0.9961	12
Adipocyte	HALLMARK_ESTROGEN_RESPONSE_EARLY	Mutter_02	0.9485	12
Adipocyte	HALLMARK_ESTROGEN_RESPONSE_LATE	Mutter_02	0.9475	12
Adipocyte	HALLMARK_FATTY_ACID_METABOLISM	Mutter_02	0.8521	12
Adipocyte	HALLMARK_G2M_CHECKPOINT	Mutter_02	0.9297	12
Adipocyte	HALLMARK_GLYCOLYSIS	Mutter_02	0.7862	12
Adipocyte	HALLMARK_HEDGEHOG_SIGNALING	Mutter_02	0.9881	12
Adipocyte	HALLMARK_HEME_METABOLISM	Mutter_02	0.9303	12
Adipocyte	HALLMARK_HYPOXIA	Mutter_02	0.9161	12
Adipocyte	HALLMARK_IL2_STAT5_SIGNALING	Mutter_02	0.8999	12
Adipocyte	HALLMARK_IL6_JAK_STAT3_SIGNALING	Mutter_02	0.9702	12
Adipocyte	HALLMARK_INFLAMMATORY_RESPONSE	Mutter_02	0.9342	12
Adipocyte	HALLMARK_INTERFERON_ALPHA_RESPONSE	Mutter_02	0.9896	12
Adipocyte	HALLMARK_INTERFERON_GAMMA_RESPONSE	Mutter_02	0.9976	12
Adipocyte	HALLMARK_KRAS_SIGNALING_DN	Mutter_02	0.6453	12
Adipocyte	HALLMARK_KRAS_SIGNALING_UP	Mutter_02	0.9483	12
Adipocyte	HALLMARK_MITOTIC_SPINDLE	Mutter_02	0.7532	12
Adipocyte	HALLMARK_MTORC1_SIGNALING	Mutter_02	0.7113	12
Adipocyte	HALLMARK_MYC_TARGETS_V1	Mutter_02	0.8594	12
Adipocyte	HALLMARK_MYC_TARGETS_V2	Mutter_02	0.573	12
Adipocyte	HALLMARK_MYOGENESIS	Mutter_02	0.9984	12
Adipocyte	HALLMARK_NOTCH_SIGNALING	Mutter_02	0.9785	12
Adipocyte	HALLMARK_OXIDATIVE_PHOSPHORYLATION	Mutter_02	0.8681	12
Adipocyte	HALLMARK_P53_PATHWAY	Mutter_02	0.9859	12
Adipocyte	HALLMARK_PANCREAS_BETA_CELLS	Mutter_02	0.6622	12
Adipocyte	HALLMARK_PEROXISOME	Mutter_02	0.7831	12
Adipocyte	HALLMARK_PI3K_AKT_MTOR_SIGNALING	Mutter_02	0.6033	12
Adipocyte	HALLMARK_PROTEIN_SECRETION	Mutter_02	0.478	12
Adipocyte	HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	Mutter_02	0.7237	12
Adipocyte	HALLMARK_SPERMATOGENESIS	Mutter_02	0.9825	12
Adipocyte	HALLMARK_TGF_BETA_SIGNALING	Mutter_02	0.8078	12
Adipocyte	HALLMARK_TNFA_SIGNALING_VIA_NFKB	Mutter_02	0.9914	12
Adipocyte	HALLMARK_UNFOLDED_PROTEIN_RESPONSE	Mutter_02	0.8774	12
Adipocyte	HALLMARK_UV_RESPONSE_DN	Mutter_02	0.9935	12
Adipocyte	HALLMARK_UV_RESPONSE_UP	Mutter_02	0.9833	12
Adipocyte	HALLMARK_WNT_BETA_CATENIN_SIGNALING	Mutter_02	0.599	12
Adipocyte	HALLMARK_XENOBIOTIC_METABOLISM	Mutter_02	0.9883	12
Adipocyte	STING	Mutter_02	0.9348	12
Adipocyte	TypeII_interferon	Mutter_02	0.9932	12
Adipocyte	TypeI_interferon	Mutter_02	0.9742	12
DC	DNA_Damage_Repair	Mutter_02	0.9901	12
DC	HALLMARK_ADIPOGENESIS	Mutter_02	0.9747	12
DC	HALLMARK_ALLOGRAFT_REJECTION	Mutter_02	0.9955	12
DC	HALLMARK_ANDROGEN_RESPONSE	Mutter_02	0.9935	12
DC	HALLMARK_ANGIOGENESIS	Mutter_02	0.9597	12
DC	HALLMARK_APICAL_JUNCTION	Mutter_02	0.9765	12
DC	HALLMARK_APICAL_SURFACE	Mutter_02	0.9604	12
DC	HALLMARK_APOPTOSIS	Mutter_02	0.9699	12
DC	HALLMARK_BILE_ACID_METABOLISM	Mutter_02	0.9728	12
DC	HALLMARK_CHOLESTEROL_HOMEOSTASIS	Mutter_02	0.9264	12
DC	HALLMARK_COAGULATION	Mutter_02	0.9145	12
DC	HALLMARK_COMPLEMENT	Mutter_02	0.9748	12
DC	HALLMARK_DNA_REPAIR	Mutter_02	0.9431	12
DC	HALLMARK_E2F_TARGETS	Mutter_02	0.9614	12
DC	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	Mutter_02	0.9857	12
DC	HALLMARK_ESTROGEN_RESPONSE_EARLY	Mutter_02	0.977	12
DC	HALLMARK_ESTROGEN_RESPONSE_LATE	Mutter_02	0.9665	12
DC	HALLMARK_FATTY_ACID_METABOLISM	Mutter_02	0.9666	12
DC	HALLMARK_G2M_CHECKPOINT	Mutter_02	0.963	12
DC	HALLMARK_GLYCOLYSIS	Mutter_02	0.859	12
DC	HALLMARK_HEDGEHOG_SIGNALING	Mutter_02	0.9395	12
DC	HALLMARK_HEME_METABOLISM	Mutter_02	0.9142	12
DC	HALLMARK_HYPOXIA	Mutter_02	0.9765	12
DC	HALLMARK_IL2_STAT5_SIGNALING	Mutter_02	0.957	12
DC	HALLMARK_IL6_JAK_STAT3_SIGNALING	Mutter_02	0.9721	12
DC	HALLMARK_INFLAMMATORY_RESPONSE	Mutter_02	0.9851	12
DC	HALLMARK_INTERFERON_ALPHA_RESPONSE	Mutter_02	0.9824	12
DC	HALLMARK_INTERFERON_GAMMA_RESPONSE	Mutter_02	0.9935	12
DC	HALLMARK_KRAS_SIGNALING_DN	Mutter_02	0.7572	12
DC	HALLMARK_KRAS_SIGNALING_UP	Mutter_02	0.9809	12
DC	HALLMARK_MITOTIC_SPINDLE	Mutter_02	0.9838	12
DC	HALLMARK_MTORC1_SIGNALING	Mutter_02	0.9594	12
DC	HALLMARK_MYC_TARGETS_V1	Mutter_02	0.8596	12
DC	HALLMARK_MYC_TARGETS_V2	Mutter_02	0.9814	12
DC	HALLMARK_MYOGENESIS	Mutter_02	0.9975	12
DC	HALLMARK_NOTCH_SIGNALING	Mutter_02	0.9874	12
DC	HALLMARK_OXIDATIVE_PHOSPHORYLATION	Mutter_02	0.9383	12
DC	HALLMARK_P53_PATHWAY	Mutter_02	0.9528	12
DC	HALLMARK_PANCREAS_BETA_CELLS	Mutter_02	0.7936	12
DC	HALLMARK_PEROXISOME	Mutter_02	0.944	12
DC	HALLMARK_PI3K_AKT_MTOR_SIGNALING	Mutter_02	0.9124	12
DC	HALLMARK_PROTEIN_SECRETION	Mutter_02	0.9318	12
DC	HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	Mutter_02	0.9522	12
DC	HALLMARK_SPERMATOGENESIS	Mutter_02	0.8801	12
DC	HALLMARK_TGF_BETA_SIGNALING	Mutter_02	0.9288	12
DC	HALLMARK_TNFA_SIGNALING_VIA_NFKB	Mutter_02	0.9858	12
DC	HALLMARK_UNFOLDED_PROTEIN_RESPONSE	Mutter_02	0.9694	12
DC	HALLMARK_UV_RESPONSE_DN	Mutter_02	0.9865	12
DC	HALLMARK_UV_RESPONSE_UP	Mutter_02	0.9935	12
DC	HALLMARK_WNT_BETA_CATENIN_SIGNALING	Mutter_02	0.9271	12
DC	HALLMARK_XENOBIOTIC_METABOLISM	Mutter_02	0.9423	12
DC	STING	Mutter_02	0.9721	12
DC	TypeII_interferon	Mutter_02	0.9947	12
DC	TypeI_interferon	Mutter_02	0.9115	12
Endothelial	DNA_Damage_Repair	Mutter_02	0.9727	12
Endothelial	HALLMARK_ADIPOGENESIS	Mutter_02	0.9694	12
Endothelial	HALLMARK_ALLOGRAFT_REJECTION	Mutter_02	0.9995	12
Endothelial	HALLMARK_ANDROGEN_RESPONSE	Mutter_02	0.9444	12
Endothelial	HALLMARK_ANGIOGENESIS	Mutter_02	0.9451	12
Endothelial	HALLMARK_APICAL_JUNCTION	Mutter_02	0.986	12
Endothelial	HALLMARK_APICAL_SURFACE	Mutter_02	0.9001	12
Endothelial	HALLMARK_APOPTOSIS	Mutter_02	0.9573	12
Endothelial	HALLMARK_BILE_ACID_METABOLISM	Mutter_02	0.9462	12
Endothelial	HALLMARK_CHOLESTEROL_HOMEOSTASIS	Mutter_02	0.4167	12
Endothelial	HALLMARK_COAGULATION	Mutter_02	0.5869	12
Endothelial	HALLMARK_COMPLEMENT	Mutter_02	0.904	12
Endothelial	HALLMARK_DNA_REPAIR	Mutter_02	0.9056	12
Endothelial	HALLMARK_E2F_TARGETS	Mutter_02	0.9454	12
Endothelial	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	Mutter_02	0.9912	12
Endothelial	HALLMARK_ESTROGEN_RESPONSE_EARLY	Mutter_02	0.9808	12
Endothelial	HALLMARK_ESTROGEN_RESPONSE_LATE	Mutter_02	0.9801	12
Endothelial	HALLMARK_FATTY_ACID_METABOLISM	Mutter_02	0.9559	12
Endothelial	HALLMARK_G2M_CHECKPOINT	Mutter_02	0.9364	12
Endothelial	HALLMARK_GLYCOLYSIS	Mutter_02	0.692	12
Endothelial	HALLMARK_HEDGEHOG_SIGNALING	Mutter_02	0.9351	12
Endothelial	HALLMARK_HEME_METABOLISM	Mutter_02	0.7965	12
Endothelial	HALLMARK_HYPOXIA	Mutter_02	0.7828	12
Endothelial	HALLMARK_IL2_STAT5_SIGNALING	Mutter_02	0.9908	12
Endothelial	HALLMARK_IL6_JAK_STAT3_SIGNALING	Mutter_02	0.9953	12
Endothelial	HALLMARK_INFLAMMATORY_RESPONSE	Mutter_02	0.9872	12
Endothelial	HALLMARK_INTERFERON_ALPHA_RESPONSE	Mutter_02	0.9392	12
Endothelial	HALLMARK_INTERFERON_GAMMA_RESPONSE	Mutter_02	0.9867	12
Endothelial	HALLMARK_KRAS_SIGNALING_DN	Mutter_02	0.8473	12
Endothelial	HALLMARK_KRAS_SIGNALING_UP	Mutter_02	0.9767	12
Endothelial	HALLMARK_MITOTIC_SPINDLE	Mutter_02	0.9062	12
Endothelial	HALLMARK_MTORC1_SIGNALING	Mutter_02	0.9262	12
Endothelial	HALLMARK_MYC_TARGETS_V1	Mutter_02	0.8225	12
Endothelial	HALLMARK_MYC_TARGETS_V2	Mutter_02	0.9274	12
Endothelial	HALLMARK_MYOGENESIS	Mutter_02	0.9869	12
Endothelial	HALLMARK_NOTCH_SIGNALING	Mutter_02	0.9831	12
Endothelial	HALLMARK_OXIDATIVE_PHOSPHORYLATION	Mutter_02	0.7855	12
Endothelial	HALLMARK_P53_PATHWAY	Mutter_02	0.8887	12
Endothelial	HALLMARK_PANCREAS_BETA_CELLS	Mutter_02	0.8878	12
Endothelial	HALLMARK_PEROXISOME	Mutter_02	0.965	12
Endothelial	HALLMARK_PI3K_AKT_MTOR_SIGNALING	Mutter_02	0.9526	12
Endothelial	HALLMARK_PROTEIN_SECRETION	Mutter_02	0.5212	12
Endothelial	HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	Mutter_02	0.9415	12
Endothelial	HALLMARK_SPERMATOGENESIS	Mutter_02	0.5886	12
Endothelial	HALLMARK_TGF_BETA_SIGNALING	Mutter_02	0.9689	12
Endothelial	HALLMARK_TNFA_SIGNALING_VIA_NFKB	Mutter_02	0.9379	12
Endothelial	HALLMARK_UNFOLDED_PROTEIN_RESPONSE	Mutter_02	0.6904	12
Endothelial	HALLMARK_UV_RESPONSE_DN	Mutter_02	0.9884	12
Endothelial	HALLMARK_UV_RESPONSE_UP	Mutter_02	0.945	12
Endothelial	HALLMARK_WNT_BETA_CATENIN_SIGNALING	Mutter_02	0.9092	12
Endothelial	HALLMARK_XENOBIOTIC_METABOLISM	Mutter_02	0.9726	12
Endothelial	STING	Mutter_02	0.9934	12
Endothelial	TypeII_interferon	Mutter_02	0.99	12
Endothelial	TypeI_interferon	Mutter_02	0.8759	12
Epithelial cells	DNA_Damage_Repair	Mutter_02	0.9813	12
Epithelial cells	HALLMARK_ADIPOGENESIS	Mutter_02	0.9107	12
Epithelial cells	HALLMARK_ALLOGRAFT_REJECTION	Mutter_02	0.9989	12
Epithelial cells	HALLMARK_ANDROGEN_RESPONSE	Mutter_02	0.9551	12
Epithelial cells	HALLMARK_ANGIOGENESIS	Mutter_02	0.9784	12
Epithelial cells	HALLMARK_APICAL_JUNCTION	Mutter_02	0.9909	12
Epithelial cells	HALLMARK_APICAL_SURFACE	Mutter_02	0.973	12
Epithelial cells	HALLMARK_APOPTOSIS	Mutter_02	0.9802	12
Epithelial cells	HALLMARK_BILE_ACID_METABOLISM	Mutter_02	0.973	12
Epithelial cells	HALLMARK_CHOLESTEROL_HOMEOSTASIS	Mutter_02	0.8822	12
Epithelial cells	HALLMARK_COAGULATION	Mutter_02	0.8142	12
Epithelial cells	HALLMARK_COMPLEMENT	Mutter_02	0.9708	12
Epithelial cells	HALLMARK_DNA_REPAIR	Mutter_02	0.9913	12
Epithelial cells	HALLMARK_E2F_TARGETS	Mutter_02	0.9565	12
Epithelial cells	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	Mutter_02	0.9961	12
Epithelial cells	HALLMARK_ESTROGEN_RESPONSE_EARLY	Mutter_02	0.957	12
Epithelial cells	HALLMARK_ESTROGEN_RESPONSE_LATE	Mutter_02	0.9834	12
Epithelial cells	HALLMARK_FATTY_ACID_METABOLISM	Mutter_02	0.9777	12
Epithelial cells	HALLMARK_G2M_CHECKPOINT	Mutter_02	0.8643	12
Epithelial cells	HALLMARK_GLYCOLYSIS	Mutter_02	0.9065	12
Epithelial cells	HALLMARK_HEDGEHOG_SIGNALING	Mutter_02	0.9542	12
Epithelial cells	HALLMARK_HEME_METABOLISM	Mutter_02	0.9861	12
Epithelial cells	HALLMARK_HYPOXIA	Mutter_02	0.9633	12
Epithelial cells	HALLMARK_IL2_STAT5_SIGNALING	Mutter_02	0.995	12
Epithelial cells	HALLMARK_IL6_JAK_STAT3_SIGNALING	Mutter_02	0.9752	12
Epithelial cells	HALLMARK_INFLAMMATORY_RESPONSE	Mutter_02	0.9817	12
Epithelial cells	HALLMARK_INTERFERON_ALPHA_RESPONSE	Mutter_02	0.9413	12
Epithelial cells	HALLMARK_INTERFERON_GAMMA_RESPONSE	Mutter_02	0.9921	12
Epithelial cells	HALLMARK_KRAS_SIGNALING_DN	Mutter_02	0.9785	12
Epithelial cells	HALLMARK_KRAS_SIGNALING_UP	Mutter_02	0.9622	12
Epithelial cells	HALLMARK_MITOTIC_SPINDLE	Mutter_02	0.9381	12
Epithelial cells	HALLMARK_MTORC1_SIGNALING	Mutter_02	0.8985	12
Epithelial cells	HALLMARK_MYC_TARGETS_V1	Mutter_02	0.8527	12
Epithelial cells	HALLMARK_MYC_TARGETS_V2	Mutter_02	0.9565	12
Epithelial cells	HALLMARK_MYOGENESIS	Mutter_02	0.9617	12
Epithelial cells	HALLMARK_NOTCH_SIGNALING	Mutter_02	0.9901	12
Epithelial cells	HALLMARK_OXIDATIVE_PHOSPHORYLATION	Mutter_02	0.9134	12
Epithelial cells	HALLMARK_P53_PATHWAY	Mutter_02	0.9769	12
Epithelial cells	HALLMARK_PANCREAS_BETA_CELLS	Mutter_02	0.8145	12
Epithelial cells	HALLMARK_PEROXISOME	Mutter_02	0.9377	12
Epithelial cells	HALLMARK_PI3K_AKT_MTOR_SIGNALING	Mutter_02	0.9726	12
Epithelial cells	HALLMARK_PROTEIN_SECRETION	Mutter_02	0.9255	12
Epithelial cells	HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	Mutter_02	0.9688	12
Epithelial cells	HALLMARK_SPERMATOGENESIS	Mutter_02	0.9503	12
Epithelial cells	HALLMARK_TGF_BETA_SIGNALING	Mutter_02	0.9782	12
Epithelial cells	HALLMARK_TNFA_SIGNALING_VIA_NFKB	Mutter_02	0.9736	12
Epithelial cells	HALLMARK_UNFOLDED_PROTEIN_RESPONSE	Mutter_02	0.8345	12
Epithelial cells	HALLMARK_UV_RESPONSE_DN	Mutter_02	0.9819	12
Epithelial cells	HALLMARK_UV_RESPONSE_UP	Mutter_02	0.9838	12
Epithelial cells	HALLMARK_WNT_BETA_CATENIN_SIGNALING	Mutter_02	0.9623	12
Epithelial cells	HALLMARK_XENOBIOTIC_METABOLISM	Mutter_02	0.9411	12
Epithelial cells	STING	Mutter_02	0.6716	12
Epithelial cells	TypeII_interferon	Mutter_02	0.9792	12
Epithelial cells	TypeI_interferon	Mutter_02	0.9092	12
Fibroblast	DNA_Damage_Repair	Mutter_02	0.8508	12
Fibroblast	HALLMARK_ADIPOGENESIS	Mutter_02	0.9614	12
Fibroblast	HALLMARK_ALLOGRAFT_REJECTION	Mutter_02	0.9996	12
Fibroblast	HALLMARK_ANDROGEN_RESPONSE	Mutter_02	0.9276	12
Fibroblast	HALLMARK_ANGIOGENESIS	Mutter_02	0.9871	12
Fibroblast	HALLMARK_APICAL_JUNCTION	Mutter_02	0.9925	12
Fibroblast	HALLMARK_APICAL_SURFACE	Mutter_02	0.9646	12
Fibroblast	HALLMARK_APOPTOSIS	Mutter_02	0.9036	12
Fibroblast	HALLMARK_BILE_ACID_METABOLISM	Mutter_02	0.9418	12
Fibroblast	HALLMARK_CHOLESTEROL_HOMEOSTASIS	Mutter_02	0.6734	12
Fibroblast	HALLMARK_COAGULATION	Mutter_02	0.9027	12
Fibroblast	HALLMARK_COMPLEMENT	Mutter_02	0.8304	12
Fibroblast	HALLMARK_DNA_REPAIR	Mutter_02	0.9724	12
Fibroblast	HALLMARK_E2F_TARGETS	Mutter_02	0.9665	12
Fibroblast	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	Mutter_02	0.9863	12
Fibroblast	HALLMARK_ESTROGEN_RESPONSE_EARLY	Mutter_02	0.9871	12
Fibroblast	HALLMARK_ESTROGEN_RESPONSE_LATE	Mutter_02	0.9251	12
Fibroblast	HALLMARK_FATTY_ACID_METABOLISM	Mutter_02	0.911	12
Fibroblast	HALLMARK_G2M_CHECKPOINT	Mutter_02	0.8277	12
Fibroblast	HALLMARK_GLYCOLYSIS	Mutter_02	0.8009	12
Fibroblast	HALLMARK_HEDGEHOG_SIGNALING	Mutter_02	0.9193	12
Fibroblast	HALLMARK_HEME_METABOLISM	Mutter_02	0.9372	12
Fibroblast	HALLMARK_HYPOXIA	Mutter_02	0.9654	12
Fibroblast	HALLMARK_IL2_STAT5_SIGNALING	Mutter_02	0.9828	12
Fibroblast	HALLMARK_IL6_JAK_STAT3_SIGNALING	Mutter_02	0.9867	12
Fibroblast	HALLMARK_INFLAMMATORY_RESPONSE	Mutter_02	0.9718	12
Fibroblast	HALLMARK_INTERFERON_ALPHA_RESPONSE	Mutter_02	0.963	12
Fibroblast	HALLMARK_INTERFERON_GAMMA_RESPONSE	Mutter_02	0.9931	12
Fibroblast	HALLMARK_KRAS_SIGNALING_DN	Mutter_02	0.8893	12
Fibroblast	HALLMARK_KRAS_SIGNALING_UP	Mutter_02	0.9025	12
Fibroblast	HALLMARK_MITOTIC_SPINDLE	Mutter_02	0.904	12
Fibroblast	HALLMARK_MTORC1_SIGNALING	Mutter_02	0.86	12
Fibroblast	HALLMARK_MYC_TARGETS_V1	Mutter_02	0.9486	12
Fibroblast	HALLMARK_MYC_TARGETS_V2	Mutter_02	0.8917	12
Fibroblast	HALLMARK_MYOGENESIS	Mutter_02	0.9937	12
Fibroblast	HALLMARK_NOTCH_SIGNALING	Mutter_02	0.9876	12
Fibroblast	HALLMARK_OXIDATIVE_PHOSPHORYLATION	Mutter_02	0.7078	12
Fibroblast	HALLMARK_P53_PATHWAY	Mutter_02	0.894	12
Fibroblast	HALLMARK_PANCREAS_BETA_CELLS	Mutter_02	-0.1249	12
Fibroblast	HALLMARK_PEROXISOME	Mutter_02	0.936	12
Fibroblast	HALLMARK_PI3K_AKT_MTOR_SIGNALING	Mutter_02	0.9349	12
Fibroblast	HALLMARK_PROTEIN_SECRETION	Mutter_02	0.7346	12
Fibroblast	HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	Mutter_02	0.9612	12
Fibroblast	HALLMARK_SPERMATOGENESIS	Mutter_02	0.7806	12
Fibroblast	HALLMARK_TGF_BETA_SIGNALING	Mutter_02	0.7267	12
Fibroblast	HALLMARK_TNFA_SIGNALING_VIA_NFKB	Mutter_02	0.9357	12
Fibroblast	HALLMARK_UNFOLDED_PROTEIN_RESPONSE	Mutter_02	0.5969	12
Fibroblast	HALLMARK_UV_RESPONSE_DN	Mutter_02	0.9887	12
Fibroblast	HALLMARK_UV_RESPONSE_UP	Mutter_02	0.9735	12
Fibroblast	HALLMARK_WNT_BETA_CATENIN_SIGNALING	Mutter_02	0.6832	12
