set	tier	concept	source	source_id	provenance	citation	confirmatory	gene	on_panel	n_panel	n_total	coverage	thin
HALLMARK_APICAL_JUNCTION	exploratory	HALLMARK_APICAL_JUNCTION	hallmark	HALLMARK_APICAL_JUNCTION	hallmark		FALSE	Cldn7	FALSE	37	199	0.185929648241206	FALSE
HALLMARK_APICAL_JUNCTION	exploratory	HALLMARK_APICAL_JUNCTION	hallmark	HALLMARK_APICAL_JUNCTION	hallmark		FALSE	Cldn8	FALSE	37	199	0.185929648241206	FALSE
HALLMARK_APICAL_JUNCTION	exploratory	HALLMARK_APICAL_JUNCTION	hallmark	HALLMARK_APICAL_JUNCTION	hallmark		FALSE	Cldn9	FALSE	37	199	0.185929648241206	FALSE
HALLMARK_APICAL_JUNCTION	exploratory	HALLMARK_APICAL_JUNCTION	hallmark	HALLMARK_APICAL_JUNCTION	hallmark		FALSE	Cnn2	FALSE	37	199	0.185929648241206	FALSE
HALLMARK_APICAL_JUNCTION	exploratory	HALLMARK_APICAL_JUNCTION	hallmark	HALLMARK_APICAL_JUNCTION	hallmark		FALSE	Cntn1	FALSE	37	199	0.185929648241206	FALSE
HALLMARK_APICAL_JUNCTION	exploratory	HALLMARK_APICAL_JUNCTION	hallmark	HALLMARK_APICAL_JUNCTION	hallmark		FALSE	Col16a1	TRUE	37	199	0.185929648241206	FALSE
HALLMARK_APICAL_JUNCTION	exploratory	HALLMARK_APICAL_JUNCTION	hallmark	HALLMARK_APICAL_JUNCTION	hallmark		FALSE	Col17a1	TRUE	37	199	0.185929648241206	FALSE
HALLMARK_APICAL_JUNCTION	exploratory	HALLMARK_APICAL_JUNCTION	hallmark	HALLMARK_APICAL_JUNCTION	hallmark		FALSE	Col9a1	FALSE	37	199	0.185929648241206	FALSE
HALLMARK_APICAL_JUNCTION	exploratory	HALLMARK_APICAL_JUNCTION	hallmark	HALLMARK_APICAL_JUNCTION	hallmark		FALSE	Crat	FALSE	37	199	0.185929648241206	FALSE
HALLMARK_APICAL_JUNCTION	exploratory	HALLMARK_APICAL_JUNCTION	hallmark	HALLMARK_APICAL_JUNCTION	hallmark		FALSE	Crb3	FALSE	37	199	0.185929648241206	FALSE
HALLMARK_APICAL_JUNCTION	exploratory	HALLMARK_APICAL_JUNCTION	hallmark	HALLMARK_APICAL_JUNCTION	hallmark		FALSE	Ctnna1	FALSE	37	199	0.185929648241206	FALSE
HALLMARK_APICAL_JUNCTION	exploratory	HALLMARK_APICAL_JUNCTION	hallmark	HALLMARK_APICAL_JUNCTION	hallmark		FALSE	Ctnnd1	FALSE	37	199	0.185929648241206	FALSE
HALLMARK_APICAL_JUNCTION	exploratory	HALLMARK_APICAL_JUNCTION	hallmark	HALLMARK_APICAL_JUNCTION	hallmark		FALSE	Cx3cl1	TRUE	37	199	0.185929648241206	FALSE
HALLMARK_APICAL_JUNCTION	exploratory	HALLMARK_APICAL_JUNCTION	hallmark	HALLMARK_APICAL_JUNCTION	hallmark		FALSE	Dhx16	FALSE	37	199	0.185929648241206	FALSE
HALLMARK_APICAL_JUNCTION	exploratory	HALLMARK_APICAL_JUNCTION	hallmark	HALLMARK_APICAL_JUNCTION	hallmark		FALSE	Dlg1	FALSE	37	199	0.185929648241206	FALSE
HALLMARK_APICAL_JUNCTION	exploratory	HALLMARK_APICAL_JUNCTION	hallmark	HALLMARK_APICAL_JUNCTION	hallmark		FALSE	Dmp1	FALSE	37	199	0.185929648241206	FALSE
HALLMARK_APICAL_JUNCTION	exploratory	HALLMARK_APICAL_JUNCTION	hallmark	HALLMARK_APICAL_JUNCTION	hallmark		FALSE	Dsc1	FALSE	37	199	0.185929648241206	FALSE
HALLMARK_APICAL_JUNCTION	exploratory	HALLMARK_APICAL_JUNCTION	hallmark	HALLMARK_APICAL_JUNCTION	hallmark		FALSE	Dsc3	FALSE	37	199	0.185929648241206	FALSE
HALLMARK_APICAL_JUNCTION	exploratory	HALLMARK_APICAL_JUNCTION	hallmark	HALLMARK_APICAL_JUNCTION	hallmark		FALSE	Egfr	TRUE	37	199	0.185929648241206	FALSE
HALLMARK_APICAL_JUNCTION	exploratory	HALLMARK_APICAL_JUNCTION	hallmark	HALLMARK_APICAL_JUNCTION	hallmark		FALSE	Epb41l2	FALSE	37	199	0.185929648241206	FALSE
HALLMARK_APICAL_JUNCTION	exploratory	HALLMARK_APICAL_JUNCTION	hallmark	HALLMARK_APICAL_JUNCTION	hallmark		FALSE	Evl	FALSE	37	199	0.185929648241206	FALSE
HALLMARK_APICAL_JUNCTION	exploratory	HALLMARK_APICAL_JUNCTION	hallmark	HALLMARK_APICAL_JUNCTION	hallmark		FALSE	Exoc4	FALSE	37	199	0.185929648241206	FALSE
HALLMARK_APICAL_JUNCTION	exploratory	HALLMARK_APICAL_JUNCTION	hallmark	HALLMARK_APICAL_JUNCTION	hallmark		FALSE	Fbn1	FALSE	37	199	0.185929648241206	FALSE
HALLMARK_APICAL_JUNCTION	exploratory	HALLMARK_APICAL_JUNCTION	hallmark	HALLMARK_APICAL_JUNCTION	hallmark		FALSE	Flnc	FALSE	37	199	0.185929648241206	FALSE
HALLMARK_APICAL_JUNCTION	exploratory	HALLMARK_APICAL_JUNCTION	hallmark	HALLMARK_APICAL_JUNCTION	hallmark		FALSE	Fscn1	FALSE	37	199	0.185929648241206	FALSE
HALLMARK_APICAL_JUNCTION	exploratory	HALLMARK_APICAL_JUNCTION	hallmark	HALLMARK_APICAL_JUNCTION	hallmark		FALSE	Fyb1	FALSE	37	199	0.185929648241206	FALSE
HALLMARK_APICAL_JUNCTION	exploratory	HALLMARK_APICAL_JUNCTION	hallmark	HALLMARK_APICAL_JUNCTION	hallmark		FALSE	Gamt	FALSE	37	199	0.185929648241206	FALSE
HALLMARK_APICAL_JUNCTION	exploratory	HALLMARK_APICAL_JUNCTION	hallmark	HALLMARK_APICAL_JUNCTION	hallmark		FALSE	Gnai1	FALSE	37	199	0.185929648241206	FALSE
HALLMARK_APICAL_JUNCTION	exploratory	HALLMARK_APICAL_JUNCTION	hallmark	HALLMARK_APICAL_JUNCTION	hallmark		FALSE	Gnai2	FALSE	37	199	0.185929648241206	FALSE
HALLMARK_APICAL_JUNCTION	exploratory	HALLMARK_APICAL_JUNCTION	hallmark	HALLMARK_APICAL_JUNCTION	hallmark		FALSE	Grb7	FALSE	37	199	0.185929648241206	FALSE
HALLMARK_APICAL_JUNCTION	exploratory	HALLMARK_APICAL_JUNCTION	hallmark	HALLMARK_APICAL_JUNCTION	hallmark		FALSE	Gtf2f1	FALSE	37	199	0.185929648241206	FALSE
HALLMARK_APICAL_JUNCTION	exploratory	HALLMARK_APICAL_JUNCTION	hallmark	HALLMARK_APICAL_JUNCTION	hallmark		FALSE	Hadh	FALSE	37	199	0.185929648241206	FALSE
HALLMARK_APICAL_JUNCTION	exploratory	HALLMARK_APICAL_JUNCTION	hallmark	HALLMARK_APICAL_JUNCTION	hallmark		FALSE	Hras	FALSE	37	199	0.185929648241206	FALSE
HALLMARK_APICAL_JUNCTION	exploratory	HALLMARK_APICAL_JUNCTION	hallmark	HALLMARK_APICAL_JUNCTION	hallmark		FALSE	Icam1	TRUE	37	199	0.185929648241206	FALSE
HALLMARK_APICAL_JUNCTION	exploratory	HALLMARK_APICAL_JUNCTION	hallmark	HALLMARK_APICAL_JUNCTION	hallmark		FALSE	Icam2	TRUE	37	199	0.185929648241206	FALSE
HALLMARK_APICAL_JUNCTION	exploratory	HALLMARK_APICAL_JUNCTION	hallmark	HALLMARK_APICAL_JUNCTION	hallmark		FALSE	Icam4	FALSE	37	199	0.185929648241206	FALSE
HALLMARK_APICAL_JUNCTION	exploratory	HALLMARK_APICAL_JUNCTION	hallmark	HALLMARK_APICAL_JUNCTION	hallmark		FALSE	Icam5	FALSE	37	199	0.185929648241206	FALSE
HALLMARK_APICAL_JUNCTION	exploratory	HALLMARK_APICAL_JUNCTION	hallmark	HALLMARK_APICAL_JUNCTION	hallmark		FALSE	Ikbkg	FALSE	37	199	0.185929648241206	FALSE
HALLMARK_APICAL_JUNCTION	exploratory	HALLMARK_APICAL_JUNCTION	hallmark	HALLMARK_APICAL_JUNCTION	hallmark		FALSE	Inppl1	FALSE	37	199	0.185929648241206	FALSE
HALLMARK_APICAL_JUNCTION	exploratory	HALLMARK_APICAL_JUNCTION	hallmark	HALLMARK_APICAL_JUNCTION	hallmark		FALSE	Insig1	FALSE	37	199	0.185929648241206	FALSE
HALLMARK_APICAL_JUNCTION	exploratory	HALLMARK_APICAL_JUNCTION	hallmark	HALLMARK_APICAL_JUNCTION	hallmark		FALSE	Irs1	FALSE	37	199	0.185929648241206	FALSE
HALLMARK_APICAL_JUNCTION	exploratory	HALLMARK_APICAL_JUNCTION	hallmark	HALLMARK_APICAL_JUNCTION	hallmark		FALSE	Itga10	FALSE	37	199	0.185929648241206	FALSE
HALLMARK_APICAL_JUNCTION	exploratory	HALLMARK_APICAL_JUNCTION	hallmark	HALLMARK_APICAL_JUNCTION	hallmark		FALSE	Itga2	TRUE	37	199	0.185929648241206	FALSE
HALLMARK_APICAL_JUNCTION	exploratory	HALLMARK_APICAL_JUNCTION	hallmark	HALLMARK_APICAL_JUNCTION	hallmark		FALSE	Itga3	TRUE	37	199	0.185929648241206	FALSE
HALLMARK_APICAL_JUNCTION	exploratory	HALLMARK_APICAL_JUNCTION	hallmark	HALLMARK_APICAL_JUNCTION	hallmark		FALSE	Itga9	TRUE	37	199	0.185929648241206	FALSE
HALLMARK_APICAL_JUNCTION	exploratory	HALLMARK_APICAL_JUNCTION	hallmark	HALLMARK_APICAL_JUNCTION	hallmark		FALSE	Itgb1	TRUE	37	199	0.185929648241206	FALSE
HALLMARK_APICAL_JUNCTION	exploratory	HALLMARK_APICAL_JUNCTION	hallmark	HALLMARK_APICAL_JUNCTION	hallmark		FALSE	Itgb4	TRUE	37	199	0.185929648241206	FALSE
HALLMARK_APICAL_JUNCTION	exploratory	HALLMARK_APICAL_JUNCTION	hallmark	HALLMARK_APICAL_JUNCTION	hallmark		FALSE	Jam3	FALSE	37	199	0.185929648241206	FALSE
HALLMARK_APICAL_JUNCTION	exploratory	HALLMARK_APICAL_JUNCTION	hallmark	HALLMARK_APICAL_JUNCTION	hallmark		FALSE	Jup	FALSE	37	199	0.185929648241206	FALSE
HALLMARK_APICAL_JUNCTION	exploratory	HALLMARK_APICAL_JUNCTION	hallmark	HALLMARK_APICAL_JUNCTION	hallmark		FALSE	Kcnh2	FALSE	37	199	0.185929648241206	FALSE
HALLMARK_APICAL_JUNCTION	exploratory	HALLMARK_APICAL_JUNCTION	hallmark	HALLMARK_APICAL_JUNCTION	hallmark		FALSE	Krt31	FALSE	37	199	0.185929648241206	FALSE
HALLMARK_APICAL_JUNCTION	exploratory	HALLMARK_APICAL_JUNCTION	hallmark	HALLMARK_APICAL_JUNCTION	hallmark		FALSE	Lama3	FALSE	37	199	0.185929648241206	FALSE
HALLMARK_APICAL_JUNCTION	exploratory	HALLMARK_APICAL_JUNCTION	hallmark	HALLMARK_APICAL_JUNCTION	hallmark		FALSE	Lamb3	FALSE	37	199	0.185929648241206	FALSE
HALLMARK_APICAL_JUNCTION	exploratory	HALLMARK_APICAL_JUNCTION	hallmark	HALLMARK_APICAL_JUNCTION	hallmark		FALSE	Lamc2	FALSE	37	199	0.185929648241206	FALSE
HALLMARK_APICAL_JUNCTION	exploratory	HALLMARK_APICAL_JUNCTION	hallmark	HALLMARK_APICAL_JUNCTION	hallmark		FALSE	Layn	FALSE	37	199	0.185929648241206	FALSE
HALLMARK_APICAL_JUNCTION	exploratory	HALLMARK_APICAL_JUNCTION	hallmark	HALLMARK_APICAL_JUNCTION	hallmark		FALSE	Ldlrap1	FALSE	37	199	0.185929648241206	FALSE
HALLMARK_APICAL_JUNCTION	exploratory	HALLMARK_APICAL_JUNCTION	hallmark	HALLMARK_APICAL_JUNCTION	hallmark		FALSE	Lima1	FALSE	37	199	0.185929648241206	FALSE
HALLMARK_APICAL_JUNCTION	exploratory	HALLMARK_APICAL_JUNCTION	hallmark	HALLMARK_APICAL_JUNCTION	hallmark		FALSE	Madcam1	FALSE	37	199	0.185929648241206	FALSE
HALLMARK_APICAL_JUNCTION	exploratory	HALLMARK_APICAL_JUNCTION	hallmark	HALLMARK_APICAL_JUNCTION	hallmark		FALSE	Map3k20	FALSE	37	199	0.185929648241206	FALSE
HALLMARK_APICAL_JUNCTION	exploratory	HALLMARK_APICAL_JUNCTION	hallmark	HALLMARK_APICAL_JUNCTION	hallmark		FALSE	Map4k2	FALSE	37	199	0.185929648241206	FALSE
HALLMARK_APICAL_JUNCTION	exploratory	HALLMARK_APICAL_JUNCTION	hallmark	HALLMARK_APICAL_JUNCTION	hallmark		FALSE	Mapk11	FALSE	37	199	0.185929648241206	FALSE
HALLMARK_APICAL_JUNCTION	exploratory	HALLMARK_APICAL_JUNCTION	hallmark	HALLMARK_APICAL_JUNCTION	hallmark		FALSE	Mapk13	TRUE	37	199	0.185929648241206	FALSE
HALLMARK_APICAL_JUNCTION	exploratory	HALLMARK_APICAL_JUNCTION	hallmark	HALLMARK_APICAL_JUNCTION	hallmark		FALSE	Mapk14	TRUE	37	199	0.185929648241206	FALSE
HALLMARK_APICAL_JUNCTION	exploratory	HALLMARK_APICAL_JUNCTION	hallmark	HALLMARK_APICAL_JUNCTION	hallmark		FALSE	Mdk	FALSE	37	199	0.185929648241206	FALSE
HALLMARK_APICAL_JUNCTION	exploratory	HALLMARK_APICAL_JUNCTION	hallmark	HALLMARK_APICAL_JUNCTION	hallmark		FALSE	Mmp2	TRUE	37	199	0.185929648241206	FALSE
HALLMARK_APICAL_JUNCTION	exploratory	HALLMARK_APICAL_JUNCTION	hallmark	HALLMARK_APICAL_JUNCTION	hallmark		FALSE	Mmp9	TRUE	37	199	0.185929648241206	FALSE
HALLMARK_APICAL_JUNCTION	exploratory	HALLMARK_APICAL_JUNCTION	hallmark	HALLMARK_APICAL_JUNCTION	hallmark		FALSE	Mpzl1	FALSE	37	199	0.185929648241206	FALSE
HALLMARK_APICAL_JUNCTION	exploratory	HALLMARK_APICAL_JUNCTION	hallmark	HALLMARK_APICAL_JUNCTION	hallmark		FALSE	Mpzl2	FALSE	37	199	0.185929648241206	FALSE
HALLMARK_APICAL_JUNCTION	exploratory	HALLMARK_APICAL_JUNCTION	hallmark	HALLMARK_APICAL_JUNCTION	hallmark		FALSE	Msn	FALSE	37	199	0.185929648241206	FALSE
HALLMARK_APICAL_JUNCTION	exploratory	HALLMARK_APICAL_JUNCTION	hallmark	HALLMARK_APICAL_JUNCTION	hallmark		FALSE	Mvd	FALSE	37	199	0.185929648241206	FALSE
HALLMARK_APICAL_JUNCTION	exploratory	HALLMARK_APICAL_JUNCTION	hallmark	HALLMARK_APICAL_JUNCTION	hallmark		FALSE	Myh10	FALSE	37	199	0.185929648241206	FALSE
HALLMARK_APICAL_JUNCTION	exploratory	HALLMARK_APICAL_JUNCTION	hallmark	HALLMARK_APICAL_JUNCTION	hallmark		FALSE	Myh9	FALSE	37	199	0.185929648241206	FALSE
HALLMARK_APICAL_JUNCTION	exploratory	HALLMARK_APICAL_JUNCTION	hallmark	HALLMARK_APICAL_JUNCTION	hallmark		FALSE	Myl12b	TRUE	37	199	0.185929648241206	FALSE
HALLMARK_APICAL_JUNCTION	exploratory	HALLMARK_APICAL_JUNCTION	hallmark	HALLMARK_APICAL_JUNCTION	hallmark		FALSE	Myl9	TRUE	37	199	0.185929648241206	FALSE
HALLMARK_APICAL_JUNCTION	exploratory	HALLMARK_APICAL_JUNCTION	hallmark	HALLMARK_APICAL_JUNCTION	hallmark		FALSE	Nectin1	FALSE	37	199	0.185929648241206	FALSE
HALLMARK_APICAL_JUNCTION	exploratory	HALLMARK_APICAL_JUNCTION	hallmark	HALLMARK_APICAL_JUNCTION	hallmark		FALSE	Nectin2	FALSE	37	199	0.185929648241206	FALSE
HALLMARK_APICAL_JUNCTION	exploratory	HALLMARK_APICAL_JUNCTION	hallmark	HALLMARK_APICAL_JUNCTION	hallmark		FALSE	Nectin3	FALSE	37	199	0.185929648241206	FALSE
HALLMARK_APICAL_JUNCTION	exploratory	HALLMARK_APICAL_JUNCTION	hallmark	HALLMARK_APICAL_JUNCTION	hallmark		FALSE	Nectin4	FALSE	37	199	0.185929648241206	FALSE
HALLMARK_APICAL_JUNCTION	exploratory	HALLMARK_APICAL_JUNCTION	hallmark	HALLMARK_APICAL_JUNCTION	hallmark		FALSE	Negr1	FALSE	37	199	0.185929648241206	FALSE
HALLMARK_APICAL_JUNCTION	exploratory	HALLMARK_APICAL_JUNCTION	hallmark	HALLMARK_APICAL_JUNCTION	hallmark		FALSE	Nexn	FALSE	37	199	0.185929648241206	FALSE
HALLMARK_APICAL_JUNCTION	exploratory	HALLMARK_APICAL_JUNCTION	hallmark	HALLMARK_APICAL_JUNCTION	hallmark		FALSE	Nf1	FALSE	37	199	0.185929648241206	FALSE
HALLMARK_APICAL_JUNCTION	exploratory	HALLMARK_APICAL_JUNCTION	hallmark	HALLMARK_APICAL_JUNCTION	hallmark		FALSE	Nf2	FALSE	37	199	0.185929648241206	FALSE
HALLMARK_APICAL_JUNCTION	exploratory	HALLMARK_APICAL_JUNCTION	hallmark	HALLMARK_APICAL_JUNCTION	hallmark		FALSE	Nfasc	FALSE	37	199	0.185929648241206	FALSE
HALLMARK_APICAL_JUNCTION	exploratory	HALLMARK_APICAL_JUNCTION	hallmark	HALLMARK_APICAL_JUNCTION	hallmark		FALSE	Nherf4	FALSE	37	199	0.185929648241206	FALSE
HALLMARK_APICAL_JUNCTION	exploratory	HALLMARK_APICAL_JUNCTION	hallmark	HALLMARK_APICAL_JUNCTION	hallmark		FALSE	Nlgn2	FALSE	37	199	0.185929648241206	FALSE
HALLMARK_APICAL_JUNCTION	exploratory	HALLMARK_APICAL_JUNCTION	hallmark	HALLMARK_APICAL_JUNCTION	hallmark		FALSE	Nlgn3	FALSE	37	199	0.185929648241206	FALSE
HALLMARK_APICAL_JUNCTION	exploratory	HALLMARK_APICAL_JUNCTION	hallmark	HALLMARK_APICAL_JUNCTION	hallmark		FALSE	Nrap	FALSE	37	199	0.185929648241206	FALSE
HALLMARK_APICAL_JUNCTION	exploratory	HALLMARK_APICAL_JUNCTION	hallmark	HALLMARK_APICAL_JUNCTION	hallmark		FALSE	Nrtn	FALSE	37	199	0.185929648241206	FALSE
HALLMARK_APICAL_JUNCTION	exploratory	HALLMARK_APICAL_JUNCTION	hallmark	HALLMARK_APICAL_JUNCTION	hallmark		FALSE	Nrxn2	FALSE	37	199	0.185929648241206	FALSE
HALLMARK_APICAL_JUNCTION	exploratory	HALLMARK_APICAL_JUNCTION	hallmark	HALLMARK_APICAL_JUNCTION	hallmark		FALSE	Pals1	FALSE	37	199	0.185929648241206	FALSE
HALLMARK_APICAL_JUNCTION	exploratory	HALLMARK_APICAL_JUNCTION	hallmark	HALLMARK_APICAL_JUNCTION	hallmark		FALSE	Pard6g	FALSE	37	199	0.185929648241206	FALSE
HALLMARK_APICAL_JUNCTION	exploratory	HALLMARK_APICAL_JUNCTION	hallmark	HALLMARK_APICAL_JUNCTION	hallmark		FALSE	Parva	FALSE	37	199	0.185929648241206	FALSE
HALLMARK_APICAL_JUNCTION	exploratory	HALLMARK_APICAL_JUNCTION	hallmark	HALLMARK_APICAL_JUNCTION	hallmark		FALSE	Pbx2	FALSE	37	199	0.185929648241206	FALSE
HALLMARK_APICAL_JUNCTION	exploratory	HALLMARK_APICAL_JUNCTION	hallmark	HALLMARK_APICAL_JUNCTION	hallmark		FALSE	Pcdh1	FALSE	37	199	0.185929648241206	FALSE
HALLMARK_APICAL_JUNCTION	exploratory	HALLMARK_APICAL_JUNCTION	hallmark	HALLMARK_APICAL_JUNCTION	hallmark		FALSE	Pecam1	TRUE	37	199	0.185929648241206	FALSE
HALLMARK_APICAL_JUNCTION	exploratory	HALLMARK_APICAL_JUNCTION	hallmark	HALLMARK_APICAL_JUNCTION	hallmark		FALSE	Pfn1	TRUE	37	199	0.185929648241206	FALSE
HALLMARK_APICAL_JUNCTION	exploratory	HALLMARK_APICAL_JUNCTION	hallmark	HALLMARK_APICAL_JUNCTION	hallmark		FALSE	Pik3cb	FALSE	37	199	0.185929648241206	FALSE
HALLMARK_APICAL_JUNCTION	exploratory	HALLMARK_APICAL_JUNCTION	hallmark	HALLMARK_APICAL_JUNCTION	hallmark		FALSE	Pik3r3	FALSE	37	199	0.185929648241206	FALSE
HALLMARK_APICAL_JUNCTION	exploratory	HALLMARK_APICAL_JUNCTION	hallmark	HALLMARK_APICAL_JUNCTION	hallmark		FALSE	Pkd1	FALSE	37	199	0.185929648241206	FALSE
HALLMARK_APICAL_JUNCTION	exploratory	HALLMARK_APICAL_JUNCTION	hallmark	HALLMARK_APICAL_JUNCTION	hallmark		FALSE	Plcg1	FALSE	37	199	0.185929648241206	FALSE
HALLMARK_APICAL_JUNCTION	exploratory	HALLMARK_APICAL_JUNCTION	hallmark	HALLMARK_APICAL_JUNCTION	hallmark		FALSE	Ppp2r2c	FALSE	37	199	0.185929648241206	FALSE
HALLMARK_APICAL_JUNCTION	exploratory	HALLMARK_APICAL_JUNCTION	hallmark	HALLMARK_APICAL_JUNCTION	hallmark		FALSE	Pten	FALSE	37	199	0.185929648241206	FALSE
HALLMARK_APICAL_JUNCTION	exploratory	HALLMARK_APICAL_JUNCTION	hallmark	HALLMARK_APICAL_JUNCTION	hallmark		FALSE	Ptk2	TRUE	37	199	0.185929648241206	FALSE
HALLMARK_APICAL_JUNCTION	exploratory	HALLMARK_APICAL_JUNCTION	hallmark	HALLMARK_APICAL_JUNCTION	hallmark		FALSE	Ptprc	TRUE	37	199	0.185929648241206	FALSE
HALLMARK_APICAL_JUNCTION	exploratory	HALLMARK_APICAL_JUNCTION	hallmark	HALLMARK_APICAL_JUNCTION	hallmark		FALSE	Rac2	TRUE	37	199	0.185929648241206	FALSE
HALLMARK_APICAL_JUNCTION	exploratory	HALLMARK_APICAL_JUNCTION	hallmark	HALLMARK_APICAL_JUNCTION	hallmark		FALSE	Rasa1	FALSE	37	199	0.185929648241206	FALSE
HALLMARK_APICAL_JUNCTION	exploratory	HALLMARK_APICAL_JUNCTION	hallmark	HALLMARK_APICAL_JUNCTION	hallmark		FALSE	Rhof	FALSE	37	199	0.185929648241206	FALSE
HALLMARK_APICAL_JUNCTION	exploratory	HALLMARK_APICAL_JUNCTION	hallmark	HALLMARK_APICAL_JUNCTION	hallmark		FALSE	Rras	FALSE	37	199	0.185929648241206	FALSE
HALLMARK_APICAL_JUNCTION	exploratory	HALLMARK_APICAL_JUNCTION	hallmark	HALLMARK_APICAL_JUNCTION	hallmark		FALSE	Rsu1	FALSE	37	199	0.185929648241206	FALSE
HALLMARK_APICAL_JUNCTION	exploratory	HALLMARK_APICAL_JUNCTION	hallmark	HALLMARK_APICAL_JUNCTION	hallmark		FALSE	Sdc3	FALSE	37	199	0.185929648241206	FALSE
HALLMARK_APICAL_JUNCTION	exploratory	HALLMARK_APICAL_JUNCTION	hallmark	HALLMARK_APICAL_JUNCTION	hallmark		FALSE	Sgce	FALSE	37	199	0.185929648241206	FALSE
HALLMARK_APICAL_JUNCTION	exploratory	HALLMARK_APICAL_JUNCTION	hallmark	HALLMARK_APICAL_JUNCTION	hallmark		FALSE	Shc1	FALSE	37	199	0.185929648241206	FALSE
HALLMARK_APICAL_JUNCTION	exploratory	HALLMARK_APICAL_JUNCTION	hallmark	HALLMARK_APICAL_JUNCTION	hallmark		FALSE	Shroom2	FALSE	37	199	0.185929648241206	FALSE
HALLMARK_APICAL_JUNCTION	exploratory	HALLMARK_APICAL_JUNCTION	hallmark	HALLMARK_APICAL_JUNCTION	hallmark		FALSE	Sirpa	FALSE	37	199	0.185929648241206	FALSE
HALLMARK_APICAL_JUNCTION	exploratory	HALLMARK_APICAL_JUNCTION	hallmark	HALLMARK_APICAL_JUNCTION	hallmark		FALSE	Skap2	FALSE	37	199	0.185929648241206	FALSE
HALLMARK_APICAL_JUNCTION	exploratory	HALLMARK_APICAL_JUNCTION	hallmark	HALLMARK_APICAL_JUNCTION	hallmark		FALSE	Slc30a3	FALSE	37	199	0.185929648241206	FALSE
HALLMARK_APICAL_JUNCTION	exploratory	HALLMARK_APICAL_JUNCTION	hallmark	HALLMARK_APICAL_JUNCTION	hallmark		FALSE	Slit2	FALSE	37	199	0.185929648241206	FALSE
HALLMARK_APICAL_JUNCTION	exploratory	HALLMARK_APICAL_JUNCTION	hallmark	HALLMARK_APICAL_JUNCTION	hallmark		FALSE	Sorbs3	FALSE	37	199	0.185929648241206	FALSE
HALLMARK_APICAL_JUNCTION	exploratory	HALLMARK_APICAL_JUNCTION	hallmark	HALLMARK_APICAL_JUNCTION	hallmark		FALSE	Speg	FALSE	37	199	0.185929648241206	FALSE
HALLMARK_APICAL_JUNCTION	exploratory	HALLMARK_APICAL_JUNCTION	hallmark	HALLMARK_APICAL_JUNCTION	hallmark		FALSE	Src	TRUE	37	199	0.185929648241206	FALSE
HALLMARK_APICAL_JUNCTION	exploratory	HALLMARK_APICAL_JUNCTION	hallmark	HALLMARK_APICAL_JUNCTION	hallmark		FALSE	Stx4a	FALSE	37	199	0.185929648241206	FALSE
HALLMARK_APICAL_JUNCTION	exploratory	HALLMARK_APICAL_JUNCTION	hallmark	HALLMARK_APICAL_JUNCTION	hallmark		FALSE	Syk	TRUE	37	199	0.185929648241206	FALSE
HALLMARK_APICAL_JUNCTION	exploratory	HALLMARK_APICAL_JUNCTION	hallmark	HALLMARK_APICAL_JUNCTION	hallmark		FALSE	Sympk	FALSE	37	199	0.185929648241206	FALSE
HALLMARK_APICAL_JUNCTION	exploratory	HALLMARK_APICAL_JUNCTION	hallmark	HALLMARK_APICAL_JUNCTION	hallmark		FALSE	Taok2	FALSE	37	199	0.185929648241206	FALSE
HALLMARK_APICAL_JUNCTION	exploratory	HALLMARK_APICAL_JUNCTION	hallmark	HALLMARK_APICAL_JUNCTION	hallmark		FALSE	Tgfbi	FALSE	37	199	0.185929648241206	FALSE
HALLMARK_APICAL_JUNCTION	exploratory	HALLMARK_APICAL_JUNCTION	hallmark	HALLMARK_APICAL_JUNCTION	hallmark		FALSE	Thbs3	FALSE	37	199	0.185929648241206	FALSE
HALLMARK_APICAL_JUNCTION	exploratory	HALLMARK_APICAL_JUNCTION	hallmark	HALLMARK_APICAL_JUNCTION	hallmark		FALSE	Thy1	FALSE	37	199	0.185929648241206	FALSE
HALLMARK_APICAL_JUNCTION	exploratory	HALLMARK_APICAL_JUNCTION	hallmark	HALLMARK_APICAL_JUNCTION	hallmark		FALSE	Tial1	FALSE	37	199	0.185929648241206	FALSE
HALLMARK_APICAL_JUNCTION	exploratory	HALLMARK_APICAL_JUNCTION	hallmark	HALLMARK_APICAL_JUNCTION	hallmark		FALSE	Tjp1	FALSE	37	199	0.185929648241206	FALSE
HALLMARK_APICAL_JUNCTION	exploratory	HALLMARK_APICAL_JUNCTION	hallmark	HALLMARK_APICAL_JUNCTION	hallmark		FALSE	Tmem8b	FALSE	37	199	0.185929648241206	FALSE
HALLMARK_APICAL_JUNCTION	exploratory	HALLMARK_APICAL_JUNCTION	hallmark	HALLMARK_APICAL_JUNCTION	hallmark		FALSE	Tnfrsf11b	TRUE	37	199	0.185929648241206	FALSE
HALLMARK_APICAL_JUNCTION	exploratory	HALLMARK_APICAL_JUNCTION	hallmark	HALLMARK_APICAL_JUNCTION	hallmark		FALSE	Traf1	FALSE	37	199	0.185929648241206	FALSE
HALLMARK_APICAL_JUNCTION	exploratory	HALLMARK_APICAL_JUNCTION	hallmark	HALLMARK_APICAL_JUNCTION	hallmark		FALSE	Tro	FALSE	37	199	0.185929648241206	FALSE
